timestamps,TP9,AF7,AF8,TP10,Right AUX
1533222972.578,27.344,36.621,-543.945,18.555,-4.883
1533222972.582,34.180,40.039,-383.301,19.043,-25.879
1533222972.585,45.410,38.086,-86.914,23.438,17.090
1533222972.589,45.410,37.598,-124.023,25.879,3.418
1533222972.593,34.180,34.668,-360.352,23.926,-12.695
1533222972.597,22.461,33.203,-397.949,19.043,21.973
1533222972.601,21.484,34.180,-214.355,14.648,62.012
1533222972.605,23.438,30.273,-19.043,13.184,-4.883
1533222972.609,14.160,22.949,26.855,10.742,-37.598
1533222972.613,4.395,23.926,-189.941,14.648,35.156
1533222972.617,-3.418,24.414,-369.141,12.207,18.066
1533222972.621,-0.977,23.438,-281.738,6.348,-14.160
1533222972.625,7.324,21.973,-8.789,9.277,-5.371
1533222972.628,9.277,22.461,102.051,15.625,-19.531
1533222972.632,5.371,26.855,-126.953,14.160,27.832
1533222972.636,1.465,28.320,-402.832,13.184,29.297
1533222972.640,3.906,26.367,-274.414,14.160,25.879
1533222972.644,15.137,25.879,28.320,12.695,37.598
1533222972.648,27.832,31.250,203.125,13.672,37.109
1533222972.652,14.160,31.738,-99.609,15.625,50.293
1533222972.656,-1.953,32.715,-413.574,17.090,69.336
1533222972.660,7.324,33.203,-148.438,17.090,71.777
1533222972.664,31.738,32.227,87.891,19.531,-14.160
1533222972.667,45.410,35.156,236.328,26.855,-21.973
1533222972.671,37.109,34.668,6.836,29.297,-31.738
1533222972.675,21.484,34.180,-230.957,27.832,-4.883
1533222972.679,18.066,30.762,-230.469,25.391,13.672
1533222972.683,32.227,30.273,-93.262,21.484,-9.277
1533222972.687,43.457,33.691,169.922,30.273,8.789
1533222972.691,38.086,32.715,-16.602,37.109,-19.531
1533222972.695,20.996,32.715,-334.961,30.762,-49.316
1533222972.699,14.160,33.691,-171.387,23.926,19.043
1533222972.703,27.832,32.715,34.180,27.832,21.484
1533222972.707,39.062,33.203,295.898,33.203,23.926
1533222972.710,36.621,33.691,114.746,25.879,29.297
1533222972.714,28.320,39.062,-202.148,17.090,21.484
1533222972.718,17.090,40.527,-210.449,16.113,47.363
1533222972.722,26.367,40.527,-38.574,13.184,34.668
1533222972.726,50.293,46.387,217.285,24.414,26.367
1533222972.730,40.527,43.945,29.785,24.414,-3.906
1533222972.734,9.766,40.039,-237.793,13.184,32.715
1533222972.738,3.906,37.598,-137.695,10.742,57.129
1533222972.742,8.789,33.203,14.648,8.789,28.809
1533222972.746,14.160,30.273,247.559,14.648,28.320
1533222972.750,4.395,26.367,220.215,20.020,78.125
1533222972.753,-8.301,26.855,-145.020,19.531,75.195
1533222972.757,-7.324,25.879,-277.344,13.672,7.812
1533222972.761,0.488,23.926,-46.387,16.602,3.906
1533222972.765,11.230,29.297,255.859,20.020,20.996
1533222972.769,14.648,28.809,203.613,19.043,4.395
1533222972.773,4.395,23.926,-95.215,19.043,10.254
1533222972.777,-2.930,25.391,-269.531,20.020,-0.977
1533222972.781,5.859,23.926,-126.465,20.996,16.113
1533222972.785,19.531,26.367,242.188,25.879,49.805
1533222972.789,20.996,29.297,324.707,29.297,48.340
1533222972.792,12.695,27.832,-200.684,27.344,-3.418
1533222972.796,0.977,26.855,-380.371,23.438,-48.828
1533222972.800,7.812,32.227,21.484,23.926,28.320
1533222972.804,19.043,33.203,209.961,21.973,47.363
1533222972.808,26.367,30.762,270.508,20.996,44.434
1533222972.812,17.090,30.762,-18.066,25.879,94.238
1533222972.816,5.371,30.273,-287.598,20.020,81.055
1533222972.820,1.465,26.367,-124.023,15.625,95.703
1533222972.824,4.883,24.414,22.461,16.602,46.387
1533222972.828,11.230,25.391,201.660,12.207,35.156
1533222972.832,10.254,25.391,-74.219,10.254,0.977
1533222972.835,0.488,23.926,-364.258,8.301,-56.152
1533222972.839,-5.371,22.461,-22.461,9.277,43.945
1533222972.843,6.836,22.949,186.523,19.043,56.641
1533222972.847,20.996,25.391,260.742,22.949,27.832
1533222972.851,20.996,25.879,34.180,22.949,37.598
1533222972.855,15.625,32.227,-245.117,20.996,32.227
1533222972.859,12.207,33.203,-234.863,12.695,-0.488
1533222972.863,14.648,28.320,20.996,11.230,-7.812
1533222972.867,16.602,27.832,261.719,5.859,23.926
1533222972.871,3.418,27.344,5.371,0.488,28.809
1533222972.875,-5.859,30.762,-331.055,-1.465,-17.090
1533222972.878,-22.949,25.879,-225.586,-19.531,-17.090
1533222972.882,-31.250,25.391,87.402,-30.762,2.441
1533222972.886,-32.715,26.367,349.121,-38.574,5.859
1533222972.890,-59.570,22.461,118.652,-63.477,7.324
1533222972.894,-90.332,20.996,-232.910,-86.426,46.387
1533222972.898,-107.422,17.578,-129.883,-96.680,41.016
1533222972.902,-107.422,14.160,101.562,-103.516,12.695
1533222972.906,-104.492,18.066,311.523,-118.164,37.598
1533222972.910,-122.559,24.414,208.496,-138.184,52.734
1533222972.914,-143.555,25.879,-68.848,-149.902,104.004
1533222972.917,-156.738,22.949,-230.469,-160.156,46.387
1533222972.921,-159.668,20.996,-46.387,-165.039,-19.043
1533222972.925,-154.297,19.043,303.711,-164.551,-14.160
1533222972.929,-161.621,16.602,299.805,-166.992,10.742
1533222972.933,-162.109,19.043,-94.727,-166.992,32.227
1533222972.937,-164.062,21.484,-133.301,-172.363,64.941
1533222972.941,-161.621,20.996,156.738,-172.852,61.035
1533222972.945,-137.695,20.508,309.082,-166.016,11.230
1533222972.949,-130.859,25.879,313.965,-164.551,29.785
1533222972.953,-142.090,35.156,9.277,-161.133,59.082
1533222972.957,-143.066,35.645,-142.578,-154.785,58.105
1533222972.960,-132.812,34.668,-57.129,-143.555,9.766
1533222972.964,-110.840,39.551,173.828,-124.023,28.809
1533222972.968,-99.121,39.551,240.723,-113.770,73.242
1533222972.972,-107.422,34.180,-24.414,-109.863,24.414
1533222972.976,-95.703,37.109,-119.141,-99.609,61.523
1533222972.980,-81.055,39.062,-47.852,-96.191,66.406
1533222972.984,-68.848,35.156,103.516,-87.402,-6.348
1533222972.988,-43.945,40.039,291.504,-65.430,-5.371
1533222972.992,-47.852,40.039,-97.656,-54.199,-11.719
1533222972.996,-45.898,36.133,-331.055,-46.875,22.949
1533222973.000,-21.973,39.062,-66.895,-28.809,17.578
1533222973.003,-2.930,39.062,126.953,-17.578,-6.348
1533222973.007,13.184,33.691,246.582,-6.836,0.000
1533222973.011,21.484,35.645,-172.363,7.324,-34.180
1533222973.015,15.625,40.039,-410.645,15.137,-4.883
1533222973.019,20.508,37.598,-97.168,24.902,35.156
1533222973.023,48.828,38.086,139.648,41.992,35.645
1533222973.027,63.965,45.410,259.766,49.805,61.035
1533222973.031,59.570,46.387,-29.785,56.152,16.602
1533222973.035,50.781,40.039,-282.227,63.477,22.949
1533222973.039,57.129,39.062,-278.809,68.359,30.762
1533222973.042,78.125,40.039,-45.898,71.777,13.184
1533222973.046,89.355,38.574,178.711,77.148,-22.461
1533222973.050,91.797,38.574,-18.555,82.520,-6.836
1533222973.054,82.520,43.457,-277.344,81.055,47.852
1533222973.058,81.055,43.457,-331.543,83.496,23.438
1533222973.062,97.168,40.039,-106.934,91.309,25.391
1533222973.066,104.980,41.992,216.309,94.727,-3.906
1533222973.070,105.469,43.457,104.492,101.074,1.953
1533222973.074,97.656,39.062,-363.770,98.145,25.879
1533222973.078,98.633,41.992,-266.113,91.309,23.926
1533222973.082,107.422,41.992,49.805,100.098,51.270
1533222973.085,114.258,37.598,184.082,106.934,12.695
1533222973.089,110.840,43.945,101.562,104.980,1.953
1533222973.093,104.004,44.922,-199.219,99.609,71.777
1533222973.097,100.586,41.992,-321.289,101.562,43.945
1533222973.101,106.934,43.457,-104.492,103.516,18.066
1533222973.105,122.070,47.363,137.207,107.910,57.129
1533222973.109,117.188,49.805,83.008,114.258,41.016
1533222973.113,102.539,48.828,-297.363,106.445,15.625
1533222973.117,107.422,51.758,-323.242,103.027,35.645
1533222973.121,114.746,52.246,-6.348,100.098,-18.066
1533222973.124,118.652,49.316,216.309,97.656,-5.859
1533222973.128,115.723,44.434,207.520,98.145,61.035
1533222973.132,100.098,45.898,-156.738,93.262,54.199
1533222973.136,88.379,49.316,-326.172,89.355,28.809
1533222973.140,92.773,47.363,-164.551,94.238,29.785
1533222973.144,99.609,44.922,102.539,94.727,30.273
1533222973.148,99.609,46.387,133.301,95.703,-0.488
1533222973.152,99.609,48.828,-216.797,98.145,20.020
1533222973.156,88.867,45.898,-431.641,89.355,11.230
1533222973.160,85.449,43.457,-188.477,85.449,0.488
1533222973.164,98.633,42.480,152.344,88.379,42.969
1533222973.167,93.262,37.109,231.445,82.520,75.195
1533222973.171,76.172,39.062,-240.234,78.125,27.832
1533222973.175,70.801,43.457,-462.402,82.520,19.531
1533222973.179,74.219,40.527,-137.207,80.566,94.238
1533222973.183,79.102,38.574,44.922,74.707,65.430
1533222973.187,79.590,38.086,128.906,74.707,44.434
1533222973.191,73.242,37.109,-147.461,72.266,27.344
1533222973.195,62.988,36.621,-450.684,70.312,-62.500
1533222973.199,63.965,41.504,-403.320,66.406,-48.828
1533222973.203,77.637,42.969,-69.824,63.965,4.883
1533222973.207,84.961,40.039,207.520,65.430,37.109
1533222973.210,76.660,40.039,-147.461,63.477,17.090
1533222973.214,72.754,45.410,-395.508,63.477,53.223
1533222973.218,72.266,44.434,-250.977,62.500,108.887
1533222973.222,74.707,41.016,-141.113,60.547,4.883
1533222973.226,80.078,45.410,46.387,61.035,-50.781
1533222973.230,76.660,44.922,-127.930,65.430,-19.043
1533222973.234,68.848,42.969,-433.594,62.012,25.879
1533222973.238,63.965,42.969,-357.422,56.152,18.066
1533222973.242,68.848,43.945,-118.652,58.105,20.508
1533222973.246,82.031,47.363,12.695,62.012,30.762
1533222973.249,80.078,48.828,-155.762,65.918,28.320
1533222973.253,67.383,47.852,-363.770,57.617,34.180
1533222973.257,60.547,45.898,-324.707,47.363,22.949
1533222973.261,73.730,44.922,-162.109,54.688,-28.320
1533222973.265,79.590,40.527,40.527,59.570,0.488
1533222973.269,61.523,38.086,38.574,55.176,68.848
1533222973.273,46.387,40.527,-473.633,46.387,20.020
1533222973.277,46.387,38.574,-558.594,39.551,-26.855
1533222973.281,52.734,40.039,-43.457,39.551,-27.344
1533222973.285,62.012,42.969,180.664,37.598,1.953
1533222973.289,58.594,38.086,77.637,41.992,11.719
1533222973.292,46.875,40.039,-303.223,44.922,31.738
1533222973.296,40.039,45.410,-430.664,41.504,65.430
1533222973.300,39.551,42.480,-129.395,41.504,70.801
1533222973.304,52.246,39.062,155.273,47.363,81.543
1533222973.308,54.199,39.551,153.809,47.852,85.938
1533222973.312,45.898,42.969,-333.008,40.039,80.566
1533222973.316,41.504,42.480,-522.461,38.086,13.184
1533222973.320,47.852,41.016,-171.875,40.527,-14.160
1533222973.324,53.223,41.016,33.691,42.969,-30.762
1533222973.328,48.340,42.480,165.527,43.457,-6.836
1533222973.332,34.180,39.062,-117.188,39.551,20.996
1533222973.335,23.926,38.574,-388.672,36.621,-33.691
1533222973.339,29.297,40.527,-309.082,35.645,-21.484
1533222973.343,39.551,36.621,21.973,39.062,33.203
1533222973.347,38.086,35.156,274.414,43.945,48.828
1533222973.351,23.926,38.086,-160.156,40.039,31.250
1533222973.355,13.184,37.109,-496.582,33.691,13.184
1533222973.359,14.160,32.715,-108.887,37.109,75.195
1533222973.363,30.273,34.668,187.500,40.039,106.445
1533222973.367,38.574,38.086,220.215,38.574,70.312
1533222973.371,27.344,36.133,-88.379,33.691,41.992
1533222973.374,19.531,32.715,-354.980,31.250,24.902
1533222973.378,23.926,34.180,-262.207,32.715,21.973
1533222973.382,35.156,35.156,0.000,40.039,-11.230
1533222973.386,39.062,30.762,176.270,44.922,-19.531
1533222973.390,35.645,27.344,-27.832,40.527,44.434
1533222973.394,30.273,35.645,-364.258,41.504,57.617
1533222973.398,36.621,37.109,-183.105,43.945,8.301
1533222973.402,48.828,27.832,155.762,47.852,-15.137
1533222973.406,44.434,25.391,237.793,49.805,-69.824
1533222973.410,39.551,27.832,40.039,50.781,-56.641
1533222973.414,33.203,35.156,-269.531,45.898,-17.090
1533222973.417,18.066,37.109,-264.160,24.414,-57.129
1533222973.421,24.414,38.574,8.789,21.484,-52.246
1533222973.425,33.691,39.062,302.246,26.367,68.848
1533222973.429,25.391,36.133,106.445,29.785,79.102
1533222973.433,19.043,36.621,-326.172,31.738,-1.465
1533222973.437,20.996,36.621,-345.215,28.320,23.438
1533222973.441,33.691,36.621,-43.945,33.203,6.348
1533222973.445,49.316,36.621,290.039,38.086,8.301
1533222973.449,49.316,31.738,204.590,38.574,97.168
1533222973.453,36.621,31.738,-267.578,38.574,23.926
1533222973.457,30.273,35.645,-306.152,38.086,-10.254
1533222973.460,47.363,36.621,-27.832,36.621,9.766
1533222973.464,56.152,37.598,202.148,39.551,19.531
1533222973.468,51.270,37.598,208.496,41.504,83.496
1533222973.472,47.852,38.086,-322.266,41.016,33.691
1533222973.476,32.227,39.062,-417.480,39.062,8.789
1533222973.480,31.738,37.598,-39.551,35.156,51.270
1533222973.484,49.805,37.109,179.688,34.668,26.855
1533222973.488,55.176,37.598,311.035,42.480,43.457
1533222973.492,36.621,36.133,-235.352,44.434,-12.207
1533222973.496,29.785,38.574,-451.660,35.645,-53.223
1533222973.499,40.039,38.574,76.660,31.738,34.180
1533222973.503,49.805,40.527,280.273,32.227,58.105
1533222973.507,48.340,40.039,251.465,33.691,45.410
1533222973.511,36.133,35.645,-31.738,30.273,53.711
1533222973.515,24.902,34.668,-241.699,27.344,64.453
1533222973.519,41.016,33.203,-92.773,30.273,34.668
1533222973.523,66.895,34.668,170.898,35.645,17.090
1533222973.527,51.270,36.621,224.121,36.133,13.184
1533222973.531,24.902,33.691,-48.340,35.156,36.133
1533222973.535,24.414,34.180,-185.547,32.227,59.082
1533222973.539,30.762,32.715,32.227,39.062,95.703
1533222973.542,41.016,28.320,256.348,41.992,104.492
1533222973.546,43.457,26.855,277.832,29.297,50.293
1533222973.550,26.367,25.879,-61.035,31.738,38.574
1533222973.554,28.320,31.738,-288.574,42.480,29.297
1533222973.558,47.852,36.133,-6.348,35.645,0.977
1533222973.562,45.410,33.691,308.594,22.461,23.926
1533222973.566,41.992,32.715,432.617,16.113,71.289
1533222973.570,40.527,34.668,158.203,25.879,45.898
1533222973.574,28.809,33.691,-215.820,33.691,14.160
1533222973.578,24.414,34.668,-88.867,21.973,41.016
1533222973.582,34.180,32.227,291.016,24.414,55.176
1533222973.585,36.133,29.785,478.516,27.832,49.805
1533222973.589,24.414,32.227,247.070,24.902,31.250
1533222973.593,19.531,29.785,-285.156,20.996,-57.617
1533222973.597,22.461,28.320,-99.609,21.973,-7.812
1533222973.601,26.855,30.273,377.441,25.879,85.938
1533222973.605,36.133,35.645,388.184,29.297,21.484
1533222973.609,31.738,36.621,254.883,37.109,1.953
1533222973.613,10.742,35.645,-29.785,35.156,14.648
1533222973.617,20.020,37.598,-78.613,31.250,25.391
1533222973.621,36.133,38.086,83.984,28.809,20.996
1533222973.624,41.992,38.086,320.801,31.250,20.020
1533222973.628,39.062,32.715,325.684,35.156,48.340
1533222973.632,26.855,32.227,-76.660,29.785,22.949
1533222973.636,32.227,32.227,-173.828,29.785,8.789
1533222973.640,52.246,30.273,86.426,39.062,24.414
1533222973.644,61.523,37.109,284.668,34.180,4.395
1533222973.648,59.570,37.598,234.375,24.902,-4.395
1533222973.652,51.758,39.062,-111.816,22.461,12.207
1533222973.656,44.922,41.504,-192.871,23.438,23.438
1533222973.660,52.734,40.039,41.504,24.902,47.852
1533222973.664,60.059,39.062,222.168,28.320,34.668
1533222973.667,55.176,36.621,248.535,39.551,1.953
1533222973.671,41.016,35.645,-99.121,30.762,4.395
1533222973.675,34.180,33.691,-365.723,19.043,58.594
1533222973.679,40.527,33.691,31.250,20.508,42.969
1533222973.683,45.410,36.621,476.074,25.879,-1.953
1533222973.687,40.527,34.668,443.848,26.855,27.832
1533222973.691,40.039,33.691,56.641,27.832,24.414
1533222973.695,29.785,34.668,-161.621,29.297,4.395
1533222973.699,30.762,35.156,77.148,27.832,57.129
1533222973.703,38.086,34.668,312.988,24.414,48.828
1533222973.707,40.527,34.668,346.191,25.879,-28.809
1533222973.710,32.227,33.203,36.133,29.297,-23.926
1533222973.714,19.531,35.156,-241.699,25.879,-21.973
1533222973.718,28.320,38.574,-56.641,28.809,-31.738
1533222973.722,37.598,39.062,281.738,34.668,4.883
1533222973.726,38.574,41.504,468.750,35.645,-4.883
1533222973.730,35.156,43.457,150.391,37.598,-21.973
1533222973.734,35.156,43.457,-293.457,34.668,-9.766
1533222973.738,30.273,39.062,-41.016,29.297,-21.484
1533222973.742,41.504,39.551,351.074,34.180,-12.695
1533222973.746,55.664,43.457,392.090,35.645,-34.180
1533222973.749,37.598,42.969,111.816,34.668,-45.898
1533222973.753,27.832,44.434,-167.969,35.645,21.973
1533222973.757,35.156,41.504,-99.121,34.180,28.320
1533222973.761,51.758,39.551,53.711,34.180,-19.043
1533222973.765,59.570,42.969,290.039,40.527,4.883
1533222973.769,49.316,43.945,253.418,36.621,53.711
1533222973.773,34.668,42.969,-333.984,24.414,-21.484
1533222973.777,32.227,40.039,-251.465,20.996,-25.879
1533222973.781,41.992,38.574,265.625,24.902,22.461
1533222973.785,46.387,40.039,370.605,28.320,34.180
1533222973.789,36.133,35.645,158.203,28.320,40.039
1533222973.792,32.227,30.273,-231.934,29.297,11.719
1533222973.796,28.320,30.762,-254.883,31.738,12.695
1533222973.800,32.227,31.738,12.207,29.785,7.812
1533222973.804,41.504,30.762,228.027,28.320,13.672
1533222973.808,35.156,31.738,39.062,27.344,11.230
1533222973.812,29.785,32.227,-245.605,28.809,44.922
1533222973.816,31.250,36.133,-188.965,28.809,104.980
1533222973.820,42.969,38.574,-36.133,33.203,12.207
1533222973.824,44.434,33.691,181.152,33.203,14.160
1533222973.828,41.504,29.785,151.855,27.344,46.387
1533222973.831,34.668,31.250,-340.332,23.926,45.410
1533222973.835,27.344,36.133,-425.781,24.414,112.305
1533222973.839,41.016,36.133,-35.156,31.250,60.059
1533222973.843,53.711,34.668,177.734,26.367,42.969
1533222973.847,56.641,36.133,124.023,22.461,36.133
1533222973.851,51.270,40.527,-234.863,28.809,23.438
1533222973.855,32.715,39.062,-438.965,29.297,54.199
1533222973.859,34.668,30.273,-249.512,30.762,24.902
1533222973.863,50.781,30.273,90.820,36.621,31.250
1533222973.867,48.828,34.668,177.246,37.109,18.066
1533222973.871,34.180,33.691,-252.441,37.109,9.766
1533222973.874,24.902,35.645,-558.105,31.250,37.598
1533222973.878,33.203,34.668,-215.820,28.809,-29.297
1533222973.882,42.480,30.273,159.180,35.645,-0.977
1533222973.886,43.945,32.715,117.188,38.086,27.344
1533222973.890,36.621,35.645,-275.391,38.574,-34.180
1533222973.894,31.738,35.156,-430.664,33.691,-7.812
1533222973.898,40.039,38.574,-238.770,29.785,17.090
1533222973.902,49.316,43.945,-57.617,31.250,8.789
1533222973.906,47.852,38.086,135.742,37.598,66.895
1533222973.910,42.480,36.133,-79.590,35.156,70.312
1533222973.914,35.156,39.551,-555.176,32.227,68.359
1533222973.917,34.180,36.133,-333.984,30.273,56.152
1533222973.921,35.645,36.621,85.449,25.391,31.738
1533222973.925,32.227,38.574,121.094,26.367,17.578
1533222973.929,23.926,34.668,-112.793,26.855,25.391
1533222973.933,11.230,31.738,-447.754,24.414,-41.992
1533222973.937,8.301,30.762,-321.289,24.414,-32.715
1533222973.941,17.578,28.320,9.277,24.902,44.434
1533222973.945,33.691,29.297,97.656,29.297,47.852
1533222973.949,33.203,30.273,-127.930,28.809,4.883
1533222973.953,13.672,31.250,-543.945,20.508,-33.203
1533222973.956,17.090,32.715,-378.906,16.113,20.508
1533222973.960,23.926,31.738,91.309,17.090,34.180
1533222973.964,21.484,32.715,185.547,20.996,1.953
1533222973.968,14.648,33.203,-4.395,19.043,-16.113
1533222973.972,2.930,31.738,-340.820,19.043,-16.113
1533222973.976,-3.418,28.320,-299.316,19.043,88.867
1533222973.980,3.418,29.785,-34.180,14.648,134.766
1533222973.984,12.207,31.250,89.355,18.555,41.992
1533222973.988,0.977,33.691,24.414,14.648,28.320
1533222973.992,0.000,36.133,-287.598,10.742,71.289
1533222973.996,-4.395,34.180,-468.262,14.160,3.418
1533222973.999,-0.488,29.785,-213.867,15.137,-59.570
1533222974.003,19.043,30.762,100.098,16.113,-18.066
1533222974.007,8.301,32.715,192.871,20.020,28.320
1533222974.011,-6.348,33.691,-288.086,16.113,-31.250
1533222974.015,-6.836,36.621,-469.727,6.348,-0.488
1533222974.019,6.836,36.133,15.137,10.254,23.438
1533222974.023,11.230,31.738,249.023,15.137,-24.902
1533222974.027,2.441,34.180,189.941,16.602,-24.414
1533222974.031,1.953,35.156,-154.785,20.508,32.715
1533222974.035,6.836,31.738,-302.734,17.090,77.148
1533222974.039,7.324,31.738,-41.016,17.578,107.422
1533222974.042,11.719,33.691,94.238,24.902,57.617
1533222974.046,13.672,34.668,155.273,20.020,21.484
1533222974.050,8.301,36.133,-57.129,13.184,64.941
1533222974.054,6.836,37.598,-295.898,17.578,70.312
1533222974.058,7.324,32.715,-79.590,19.043,63.965
1533222974.062,21.973,33.203,206.055,20.508,21.973
1533222974.066,25.391,31.738,298.340,25.391,-4.883
1533222974.070,21.973,31.250,-50.293,27.832,-9.277
1533222974.074,16.602,33.203,-375.000,26.855,-9.766
1533222974.078,17.578,36.621,-32.227,21.973,31.738
1533222974.081,33.203,38.574,333.008,20.996,58.105
1533222974.085,35.156,33.691,307.617,24.414,15.625
1533222974.089,26.855,32.715,5.371,26.855,33.691
1533222974.093,24.902,34.668,-341.309,21.973,74.707
1533222974.097,28.809,36.133,-110.840,21.973,25.879
1533222974.101,36.133,35.645,330.566,27.344,-3.418
1533222974.105,44.922,37.109,399.902,26.367,27.832
1533222974.109,39.551,40.527,141.113,24.414,24.414
1533222974.113,29.785,39.062,-217.285,22.461,42.480
1533222974.117,36.133,42.480,-132.324,24.902,49.805
1533222974.121,48.340,40.527,253.418,36.621,29.785
1533222974.124,34.668,29.297,387.207,29.785,18.066
1533222974.128,18.555,28.320,171.875,20.020,-7.324
1533222974.132,14.160,29.297,-125.977,24.414,12.695
1533222974.136,2.441,25.391,-157.715,22.949,5.371
1533222974.140,11.230,24.414,153.809,20.996,26.367
1533222974.144,21.484,25.879,463.867,19.043,67.871
1533222974.148,18.555,27.832,333.984,22.949,62.012
1533222974.152,13.184,29.297,-75.195,24.902,52.246
1533222974.156,13.672,29.785,-117.188,20.020,-0.488
1533222974.160,21.973,33.691,224.121,25.391,-8.301
1533222974.164,32.227,33.203,487.793,33.203,89.355
1533222974.167,31.250,27.832,320.312,25.391,65.918
1533222974.171,20.020,24.902,-95.215,20.996,21.973
1533222974.175,15.137,25.879,-65.430,22.461,53.711
1533222974.179,21.484,27.344,275.879,27.832,64.453
1533222974.183,32.227,28.809,401.855,29.297,74.219
1533222974.187,34.668,29.785,313.965,24.902,35.156
1533222974.191,22.949,31.250,-25.879,20.020,-31.250
1533222974.195,17.090,31.250,-245.605,20.508,-18.555
1533222974.199,27.832,26.855,264.648,25.879,45.898
1533222974.203,39.551,24.902,663.086,23.438,21.484
1533222974.206,44.434,29.785,496.582,25.879,-21.484
1533222974.210,36.133,31.738,141.602,24.414,29.785
1533222974.214,20.996,31.738,-49.316,26.855,30.273
1533222974.218,24.902,30.762,187.988,35.156,0.977
1533222974.222,33.691,28.320,469.238,31.250,30.762
1533222974.226,36.621,26.855,434.570,31.250,32.227
1533222974.230,32.227,28.809,45.410,32.227,26.367
