timestamps,TP9,AF7,AF8,TP10,Right AUX
1533058060.830,40.527,30.762,-16.602,0.488,-10.742
1533058060.834,54.199,30.762,-7.324,5.859,-12.695
1533058060.838,52.734,25.391,-1.953,10.254,13.672
1533058060.842,41.016,23.926,-5.859,6.836,41.504
1533058060.845,33.203,25.391,-10.742,-1.953,64.453
1533058060.849,32.715,27.344,-9.766,-7.324,48.340
1533058060.853,42.969,30.273,3.906,-1.953,-8.301
1533058060.857,44.434,28.320,3.906,1.953,-20.508
1533058060.861,33.203,28.320,8.789,-4.883,-8.301
1533058060.865,23.926,28.809,22.461,-14.648,-7.812
1533058060.869,19.043,24.414,9.766,-25.391,-11.719
1533058060.873,34.668,25.879,20.020,-18.066,-20.508
1533058060.877,41.992,31.250,22.461,-7.324,-23.926
1533058060.881,26.367,28.809,11.230,-11.719,-35.156
1533058060.885,21.973,26.367,19.043,-18.066,41.016
1533058060.888,17.090,26.855,8.301,-24.414,71.777
1533058060.892,28.809,28.809,10.254,-21.973,12.695
1533058060.896,42.969,27.344,23.438,-15.625,10.254
1533058060.900,39.062,29.297,14.160,-14.648,-2.441
1533058060.904,36.133,33.691,24.902,-21.973,12.207
1533058060.908,28.809,32.227,28.320,-26.367,42.480
1533058060.912,41.504,30.762,19.043,-18.066,34.180
1533058060.916,57.129,32.227,20.996,-2.441,11.719
1533058060.920,46.387,32.227,16.602,1.953,80.078
1533058060.924,38.574,30.762,3.418,-4.883,71.289
1533058060.927,33.203,33.691,-6.348,-11.719,8.301
1533058060.931,41.504,36.133,4.395,-11.230,45.898
1533058060.935,53.711,33.691,12.207,0.000,27.344
1533058060.939,41.504,33.203,7.812,1.465,35.645
1533058060.943,30.273,36.621,10.742,-9.277,16.602
1533058060.947,27.832,35.645,13.672,-18.555,19.043
1533058060.951,37.598,31.250,3.906,-19.531,17.578
1533058060.955,45.410,31.738,10.742,-14.648,3.418
1533058060.959,33.691,30.273,12.207,-15.137,38.574
1533058060.963,23.438,29.297,4.883,-17.578,32.715
1533058060.967,16.602,29.297,1.465,-29.785,20.996
1533058060.970,31.250,31.738,-3.906,-28.809,24.902
1533058060.974,56.641,32.227,1.953,-3.906,73.730
1533058060.978,34.668,23.926,14.648,-13.184,79.102
1533058060.982,9.766,20.996,1.953,-33.203,42.969
1533058060.986,14.648,21.973,-0.488,-25.879,55.664
1533058060.990,23.926,18.066,16.113,-18.066,64.941
1533058060.994,32.715,15.625,39.062,-8.301,-2.441
1533058060.998,30.273,16.602,42.480,-5.371,20.996
1533058061.002,15.625,19.531,37.109,-10.254,41.992
1533058061.006,5.371,17.578,27.832,-9.766,-1.465
1533058061.010,10.254,14.160,11.719,-9.766,13.184
1533058061.013,27.344,17.090,33.691,-0.977,26.855
1533058061.017,41.504,18.066,39.062,13.184,5.371
1533058061.021,34.180,18.555,28.320,11.719,22.461
1533058061.025,19.043,20.020,30.273,4.395,17.090
1533058061.029,24.902,22.461,19.531,2.930,-7.324
1533058061.033,43.457,27.832,30.762,8.301,-18.066
1533058061.037,50.781,30.273,27.832,13.184,-6.348
1533058061.041,37.109,30.762,13.184,9.277,23.438
1533058061.045,23.926,31.250,19.043,-0.977,55.176
1533058061.049,25.879,30.273,9.766,-6.348,58.594
1533058061.052,37.598,29.785,15.625,-3.418,19.531
1533058061.056,38.574,28.809,22.949,1.465,-39.551
1533058061.060,24.414,27.832,15.625,-0.488,-3.906
1533058061.064,13.672,28.809,17.578,-10.254,-9.766
1533058061.068,12.695,28.809,24.414,-13.184,-42.480
1533058061.072,24.414,25.879,28.320,-12.695,-14.160
1533058061.076,34.180,24.902,34.668,0.977,22.949
1533058061.080,32.227,24.902,34.668,6.836,40.039
1533058061.084,29.785,26.855,34.180,-2.441,-28.320
1533058061.088,29.785,28.320,35.156,-3.906,-25.879
1533058061.092,42.969,29.297,38.086,1.465,-3.418
1533058061.095,60.059,34.668,39.062,16.602,47.363
1533058061.099,59.082,35.645,31.250,25.879,62.500
1533058061.103,50.293,35.156,27.344,22.461,8.301
1533058061.107,43.457,37.598,22.461,13.184,60.547
1533058061.111,45.898,31.738,16.113,9.766,48.340
1533058061.115,50.293,27.832,23.926,15.625,-9.766
1533058061.119,39.062,24.902,36.133,23.438,49.316
1533058061.123,28.320,20.508,21.484,16.602,-16.113
1533058061.127,18.066,22.949,16.113,1.465,-8.301
1533058061.131,26.855,23.926,31.738,-2.441,101.562
1533058061.134,46.387,25.879,44.922,1.465,53.223
1533058061.138,43.457,26.367,29.297,4.395,-13.672
1533058061.142,32.715,24.414,20.020,1.465,-15.625
1533058061.146,24.414,26.855,23.926,-8.789,22.461
1533058061.150,32.227,29.785,13.672,-13.184,36.621
1533058061.154,49.316,30.762,29.297,-4.883,58.594
1533058061.158,43.945,28.320,35.645,-0.977,67.383
1533058061.162,29.785,25.391,29.297,-4.883,46.875
1533058061.166,20.996,24.414,25.391,-9.277,45.898
1533058061.170,22.461,20.508,18.066,-16.602,17.090
1533058061.174,38.574,19.531,28.809,-13.184,3.906
1533058061.177,42.480,24.902,35.645,-1.465,7.812
1533058061.181,36.133,30.273,30.273,-0.488,-23.926
1533058061.185,28.320,31.250,20.508,-8.301,11.230
1533058061.189,28.320,29.785,7.812,-15.137,52.734
1533058061.193,42.480,31.250,11.719,-8.789,41.992
1533058061.197,43.945,27.832,7.324,-1.953,14.160
1533058061.201,29.785,26.367,4.883,-7.324,-38.574
1533058061.205,24.414,29.297,11.719,-14.648,4.883
1533058061.209,24.902,27.344,7.812,-14.160,6.836
1533058061.213,43.457,26.367,12.207,1.465,-42.969
1533058061.217,55.664,35.645,8.789,10.254,-8.301
1533058061.220,38.574,42.480,7.812,-6.348,-24.414
1533058061.224,27.832,40.527,15.625,-16.602,-49.316
1533058061.228,32.227,37.598,9.277,-20.996,-41.504
1533058061.232,53.223,36.133,12.695,-17.090,-17.578
1533058061.236,58.594,34.180,12.207,-9.766,-40.527
1533058061.240,51.270,33.691,-10.254,-10.254,-13.672
1533058061.244,42.969,34.180,-5.371,-12.207,-10.254
1533058061.248,36.621,29.785,6.348,-12.207,-38.574
1533058061.252,54.688,27.832,14.160,-12.207,-0.977
1533058061.256,68.359,31.250,29.785,-5.859,8.301
1533058061.259,59.570,31.738,26.855,3.418,2.441
1533058061.263,44.922,32.715,20.020,1.953,-36.133
1533058061.267,40.039,36.621,10.742,-6.348,-10.742
1533058061.271,50.293,37.598,14.648,-4.883,46.387
1533058061.275,61.035,34.180,33.691,7.324,25.391
1533058061.279,60.547,30.273,20.020,15.137,47.852
1533058061.283,52.246,27.832,7.324,3.906,35.156
1533058061.287,38.574,29.785,15.625,-7.324,28.320
1533058061.291,41.992,32.227,2.441,-12.695,14.160
1533058061.295,57.617,34.180,-2.930,-11.230,31.738
1533058061.299,54.688,35.156,-1.465,-4.395,94.238
1533058061.302,42.969,31.250,-12.695,-7.324,17.090
1533058061.306,38.086,31.738,-23.438,-13.184,-10.254
1533058061.310,41.504,32.715,-25.391,-14.648,41.992
1533058061.314,55.664,31.738,0.488,-8.789,36.621
1533058061.318,54.199,30.762,4.883,-1.465,1.953
1533058061.322,42.480,32.227,-5.371,-6.836,1.953
1533058061.326,37.109,32.715,4.883,-18.555,60.547
1533058061.330,39.551,28.320,0.977,-19.531,83.496
1533058061.334,54.688,30.762,-2.441,-9.766,46.875
1533058061.338,58.594,32.715,1.465,-5.371,37.598
1533058061.342,47.363,33.691,6.836,-6.836,62.012
1533058061.345,37.109,30.273,0.000,-13.672,35.645
1533058061.349,35.645,27.344,-7.324,-20.020,-12.207
1533058061.353,52.734,30.273,1.953,-10.254,-17.578
1533058061.357,54.199,26.855,-2.441,-4.395,-3.418
1533058061.361,35.645,24.902,0.000,-7.812,13.672
1533058061.365,29.297,27.832,13.672,-11.230,15.137
1533058061.369,30.762,28.320,4.395,-13.672,3.418
1533058061.373,45.410,26.367,11.230,-13.672,13.184
1533058061.377,52.246,20.996,19.531,-6.348,55.664
1533058061.381,39.062,19.531,8.301,0.000,62.988
1533058061.384,24.414,22.461,1.465,-6.348,34.180
1533058061.388,22.461,22.949,2.930,-15.137,6.836
1533058061.392,38.574,19.531,9.277,-11.719,34.180
1533058061.396,44.434,11.230,4.395,2.441,13.184
1533058061.400,32.227,8.301,-2.930,5.371,-32.715
1533058061.404,25.879,11.230,-5.371,2.930,4.395
1533058061.408,17.090,10.742,-6.348,-4.395,68.359
1533058061.412,24.902,6.836,4.883,-12.695,76.172
1533058061.416,39.551,6.348,9.766,-2.930,45.410
1533058061.420,28.320,9.277,-5.371,-1.465,23.926
1533058061.424,16.113,14.160,2.930,-9.766,-32.227
1533058061.427,15.625,15.137,10.254,-11.230,-90.820
1533058061.431,28.809,8.301,14.160,-10.742,-67.871
1533058061.435,42.969,6.348,21.484,-0.977,38.086
1533058061.439,33.691,10.254,12.695,5.371,26.855
1533058061.443,25.879,9.766,12.207,1.953,-17.090
1533058061.447,25.879,5.859,5.859,-5.859,0.488
1533058061.451,30.762,7.812,4.395,-11.230,4.883
1533058061.455,43.945,11.719,22.949,-0.488,33.203
1533058061.459,40.527,12.695,22.461,8.789,29.785
1533058061.463,23.438,13.184,12.207,2.930,-5.859
1533058061.466,18.555,11.230,6.836,-3.906,-4.883
1533058061.470,26.367,6.836,10.742,-6.348,-13.184
1533058061.474,41.016,7.324,23.438,2.930,17.090
1533058061.478,42.480,7.324,6.348,14.648,-8.301
1533058061.482,33.691,8.301,2.441,7.324,-42.480
1533058061.486,25.879,10.254,15.625,-4.395,24.414
1533058061.490,34.668,14.160,4.395,-6.836,-40.527
1533058061.494,51.270,16.602,16.602,-0.488,-95.215
1533058061.498,49.805,15.137,12.695,7.812,-6.348
1533058061.502,39.551,17.578,-1.953,4.395,6.836
1533058061.506,37.598,20.508,5.371,0.488,17.090
1533058061.509,37.598,20.508,-0.977,-2.930,8.789
1533058061.513,48.828,20.020,0.977,0.488,-51.758
1533058061.517,55.176,21.484,4.395,10.254,-13.672
1533058061.521,40.527,20.996,-4.395,12.207,-14.160
1533058061.525,29.785,18.066,-7.324,5.371,16.113
1533058061.529,29.785,16.113,-5.859,-2.930,25.391
1533058061.533,41.016,15.625,3.418,1.953,13.184
1533058061.537,50.293,14.160,14.648,17.090,49.316
1533058061.541,38.574,10.254,11.230,19.043,33.691
1533058061.545,25.879,7.812,0.000,7.812,1.953
1533058061.549,26.855,6.836,8.789,-0.977,14.160
1533058061.552,41.992,10.254,35.645,3.418,65.430
1533058061.556,51.270,11.719,26.855,17.578,40.527
1533058061.560,42.480,7.324,4.395,20.508,46.875
1533058061.564,36.621,11.719,10.254,13.184,84.961
1533058061.568,36.621,18.066,15.625,10.254,34.180
1533058061.572,51.270,19.043,20.020,11.719,-16.602
1533058061.576,65.918,18.555,23.926,19.043,-19.043
1533058061.580,57.617,17.090,25.391,23.926,25.879
1533058061.584,48.340,14.160,23.926,22.949,40.527
1533058061.588,47.852,13.672,8.301,16.113,12.207
1533058061.591,56.152,14.648,4.395,11.230,29.297
1533058061.595,64.941,12.695,16.113,15.625,28.320
1533058061.599,55.664,11.719,15.137,13.184,33.203
1533058061.603,49.805,14.648,21.973,10.742,37.598
1533058061.607,44.434,17.578,25.879,5.859,32.715
1533058061.611,45.410,14.648,18.066,3.906,1.465
1533058061.615,60.547,11.719,21.484,13.184,-5.859
1533058061.619,58.594,15.137,20.508,18.555,57.617
1533058061.623,45.410,16.602,10.254,12.207,35.645
1533058061.627,32.227,14.160,6.348,-1.953,36.621
1533058061.631,34.180,17.090,17.090,2.441,28.809
1533058061.634,48.828,19.043,30.762,15.137,-62.988
1533058061.638,40.039,15.625,23.926,9.277,-47.852
1533058061.642,26.367,14.160,29.297,0.488,20.020
1533058061.646,21.973,13.672,39.551,-2.441,0.488
1533058061.650,28.320,10.254,39.551,1.953,-23.926
1533058061.654,49.805,12.207,55.664,24.902,20.020
1533058061.658,54.199,17.090,45.898,25.879,73.730
1533058061.662,33.203,19.531,28.809,2.441,72.754
1533058061.666,16.113,17.090,25.391,-16.113,30.762
1533058061.670,27.832,15.137,22.461,-16.113,37.109
1533058061.674,43.457,20.508,25.391,-10.254,67.383
1533058061.677,40.527,20.508,17.090,-13.184,23.926
1533058061.681,36.621,20.996,15.625,-9.277,16.113
1533058061.685,31.250,24.414,12.695,-10.742,-8.789
1533058061.689,32.715,26.367,7.812,-18.066,-16.602
1533058061.693,48.828,29.297,19.043,-20.508,23.438
1533058061.697,58.594,32.715,9.766,-11.719,8.301
1533058061.701,53.711,33.203,-0.488,-8.301,13.184
1533058061.705,42.480,35.156,9.277,-15.625,33.203
1533058061.709,37.109,35.156,7.324,-21.973,45.898
1533058061.713,50.293,32.715,11.230,-21.973,44.922
1533058061.716,58.594,31.250,12.695,-10.254,-18.066
1533058061.720,45.898,30.273,5.371,-9.277,-52.734
1533058061.724,30.762,29.297,11.719,-15.625,-46.875
1533058061.728,26.855,26.367,8.789,-16.602,-3.906
1533058061.732,37.598,22.461,12.207,-15.625,58.105
1533058061.736,50.293,22.949,25.391,-3.418,44.434
1533058061.740,42.969,20.996,16.602,1.465,38.086
1533058061.744,31.738,19.043,11.719,-4.395,40.039
1533058061.748,21.973,20.996,4.883,-12.207,30.762
1533058061.752,30.762,18.555,4.883,-11.719,49.316
1533058061.756,47.852,19.531,12.207,-1.465,-11.719
1533058061.759,40.039,20.996,12.207,-0.977,2.441
1533058061.763,31.738,20.020,9.766,-0.977,44.922
1533058061.767,27.832,19.043,0.977,-5.859,38.086
1533058061.771,37.598,18.555,2.441,-14.160,30.762
1533058061.775,56.152,23.438,13.184,-3.906,6.348
1533058061.779,55.176,22.949,19.531,4.883,19.531
1533058061.783,48.828,20.996,26.367,-0.977,52.734
1533058061.787,41.992,25.391,26.367,-7.324,26.855
1533058061.791,46.875,30.762,25.391,-10.742,47.363
1533058061.795,59.082,34.668,35.156,-4.395,116.699
1533058061.798,57.617,37.598,30.273,-0.977,99.609
1533058061.802,43.457,37.598,27.344,-8.301,47.363
1533058061.806,35.645,37.109,24.414,-15.137,13.672
1533058061.810,38.574,36.621,22.461,-23.926,13.672
1533058061.814,54.199,37.598,27.832,-16.602,-2.441
1533058061.818,55.664,36.621,29.297,-8.301,-3.906
1533058061.822,39.551,29.785,28.809,-13.672,19.043
1533058061.826,31.250,25.879,24.414,-22.461,23.438
1533058061.830,33.691,22.949,28.809,-27.832,20.020
1533058061.834,48.340,19.531,43.457,-23.438,55.664
1533058061.838,53.223,16.113,39.062,-11.719,100.586
1533058061.841,45.410,17.578,25.391,-13.184,35.156
1533058061.845,40.039,18.066,21.973,-18.555,5.859
1533058061.849,38.574,15.625,15.137,-21.973,40.527
1533058061.853,49.316,17.578,23.926,-16.113,7.812
1533058061.857,51.758,16.602,21.973,-5.859,23.438
1533058061.861,35.645,13.672,10.254,-7.812,30.273
1533058061.865,22.949,14.648,14.160,-15.137,17.090
1533058061.869,26.855,17.578,0.488,-17.090,1.465
1533058061.873,47.852,20.996,-0.977,-8.789,-39.551
1533058061.877,52.734,20.508,3.418,0.000,19.531
1533058061.881,45.410,17.578,6.348,0.000,27.832
1533058061.884,43.945,23.438,19.531,-2.441,11.719
1533058061.888,41.016,27.832,7.324,-1.465,17.090
1533058061.892,57.129,31.738,10.254,-0.488,5.371
1533058061.896,74.707,37.109,10.254,6.348,-4.883
1533058061.900,64.453,32.227,3.906,12.207,15.625
1533058061.904,50.781,22.949,11.230,-2.441,37.109
1533058061.908,37.598,18.555,4.395,-12.207,-5.859
1533058061.912,37.598,19.531,-4.883,-11.230,11.230
1533058061.916,51.758,25.391,-9.766,-9.766,27.832
1533058061.920,44.922,24.902,-18.555,-9.277,-52.246
1533058061.923,31.250,22.949,-16.602,-10.742,-25.391
1533058061.927,24.414,20.020,-13.672,-20.020,37.109
1533058061.931,26.855,19.043,-8.789,-23.438,42.969
1533058061.935,37.598,18.555,15.137,-10.254,25.879
1533058061.939,36.133,17.578,20.996,-5.859,1.953
1533058061.943,24.414,16.602,14.648,-11.230,20.996
1533058061.947,14.160,13.184,16.113,-16.113,39.062
1533058061.951,19.043,13.184,18.066,-16.113,46.387
1533058061.955,35.156,16.113,20.508,-11.719,62.500
1533058061.959,35.156,16.113,8.789,-12.207,93.750
1533058061.963,21.973,18.555,10.254,-13.672,68.359
1533058061.966,12.207,19.043,12.207,-19.043,-20.508
1533058061.970,18.066,13.184,15.137,-24.902,-4.883
1533058061.974,30.762,10.742,27.344,-21.973,48.340
1533058061.978,27.832,10.742,8.789,-15.137,70.312
1533058061.982,21.973,11.719,0.000,-15.137,27.344
1533058061.986,20.020,10.742,10.254,-20.508,26.367
1533058061.990,22.949,10.742,5.859,-19.531,54.199
1533058061.994,40.527,12.207,13.672,-7.324,1.465
1533058061.998,49.316,16.602,8.301,0.000,-32.227
1533058062.002,40.039,17.578,9.277,-3.418,4.395
1533058062.006,28.809,15.625,15.625,-8.301,46.387
1533058062.009,34.180,16.113,3.906,-14.648,-12.207
1533058062.013,56.152,17.090,12.207,-4.883,-41.504
1533058062.017,63.477,18.555,20.020,7.324,-43.457
1533058062.021,53.711,20.020,12.207,0.488,-31.738
1533058062.025,39.062,18.066,12.695,-3.906,-27.832
1533058062.029,32.715,18.555,5.371,-8.301,7.324
1533058062.033,43.945,18.555,12.695,-9.766,36.133
1533058062.037,50.293,19.531,16.602,-2.441,-46.875
1533058062.041,44.434,23.438,5.859,-0.488,-3.418
1533058062.045,39.062,19.531,-3.906,-12.207,58.594
1533058062.048,32.227,18.555,-9.766,-18.555,38.086
1533058062.052,38.086,19.043,-9.766,-19.531,39.062
1533058062.056,46.387,17.578,-13.184,-16.602,48.828
1533058062.060,33.203,16.113,-17.578,-13.672,0.488
1533058062.064,24.414,17.090,-18.066,-17.090,14.160
1533058062.068,20.996,20.996,-21.973,-23.926,45.410
1533058062.072,23.438,21.484,-20.508,-33.691,19.531
1533058062.076,38.086,21.484,-15.625,-23.926,25.391
1533058062.080,31.250,19.531,-27.344,-18.555,45.410
1533058062.084,19.531,17.578,-19.531,-22.949,37.109
1533058062.088,19.531,21.484,-13.184,-27.832,43.945
1533058062.091,30.762,27.344,-26.367,-28.809,7.324
1533058062.095,48.828,29.785,-21.973,-15.625,-32.227
1533058062.099,44.922,26.855,-17.578,-11.719,-7.812
1533058062.103,28.320,26.367,-19.043,-14.160,60.059
1533058062.107,23.438,25.879,-28.320,-18.066,34.180
1533058062.111,31.250,22.461,-19.043,-22.461,-27.344
1533058062.115,41.992,23.438,6.836,-13.184,25.391
1533058062.119,35.645,21.973,-4.395,-6.836,-23.926
1533058062.123,28.809,22.461,-7.324,-11.719,-87.891
1533058062.127,26.855,23.926,3.418,-12.207,-62.988
1533058062.131,28.320,21.484,1.953,-12.695,-56.641
1533058062.134,43.457,23.926,20.020,-9.277,-29.297
1533058062.138,43.457,25.879,24.414,-1.953,35.156
1533058062.142,30.762,22.949,15.137,-3.906,69.824
1533058062.146,27.344,26.367,5.859,-16.113,24.902
1533058062.150,29.785,28.320,10.742,-21.484,43.945
1533058062.154,42.969,26.855,20.020,-15.137,62.500
1533058062.158,45.898,27.832,18.066,-8.789,74.707
1533058062.162,37.109,26.855,13.672,-11.719,79.590
1533058062.166,30.762,26.367,2.441,-16.113,76.172
1533058062.170,29.785,27.832,-1.953,-20.508,86.426
1533058062.173,42.969,30.273,12.695,-15.137,38.086
1533058062.177,48.340,33.691,6.836,-0.488,17.578
1533058062.181,36.621,34.180,-0.488,-0.977,22.461
1533058062.185,29.785,34.180,0.488,-7.812,75.195
1533058062.189,34.180,34.180,-7.324,-12.695,63.477
1533058062.193,45.410,33.203,4.395,-10.742,2.441
1533058062.197,47.852,30.273,12.207,-1.465,55.664
1533058062.201,36.621,29.785,-4.395,-3.906,73.242
1533058062.205,30.273,31.738,-6.348,-14.648,12.207
1533058062.209,23.438,30.273,-1.465,-24.414,-6.836
1533058062.213,30.273,28.809,6.348,-21.484,-2.930
1533058062.216,44.434,28.809,11.719,-6.836,16.113
1533058062.220,38.086,30.762,14.648,-3.906,89.844
1533058062.224,30.273,31.250,10.742,-4.883,65.430
1533058062.228,28.809,26.367,3.906,-6.836,2.930
1533058062.232,40.527,24.902,18.066,-8.789,16.602
1533058062.236,51.758,29.785,22.461,-1.465,18.066
1533058062.240,46.387,34.180,18.555,0.488,36.133
1533058062.244,38.574,38.574,17.578,-3.906,8.301
1533058062.248,32.715,40.527,8.789,-8.789,1.465
1533058062.252,41.992,39.062,16.113,-11.719,59.082
1533058062.255,58.105,38.574,24.414,-3.906,69.824
1533058062.259,49.316,36.621,8.301,-3.906,39.551
1533058062.263,36.621,36.621,13.672,-10.742,63.477
1533058062.267,30.762,37.109,24.902,-13.672,59.570
1533058062.271,36.133,36.621,26.855,-13.184,57.617
1533058062.275,52.734,36.621,35.645,-0.488,-16.113
1533058062.279,44.434,35.645,37.598,5.859,13.672
1533058062.283,26.855,35.645,27.832,0.977,64.453
1533058062.287,23.926,39.062,23.926,-7.324,-6.348
1533058062.291,34.180,41.016,16.602,-9.766,35.645
1533058062.295,45.410,38.574,13.184,-0.977,87.891
1533058062.298,40.527,38.574,9.277,3.906,57.617
1533058062.302,31.738,39.551,8.789,0.977,-0.488
1533058062.306,27.344,37.598,15.137,-4.883,-37.598
1533058062.310,35.156,36.133,15.137,-5.371,-23.926
1533058062.314,48.828,33.691,23.926,2.441,7.324
1533058062.318,48.340,34.180,26.855,10.254,29.297
1533058062.322,34.668,35.156,28.809,11.230,31.250
1533058062.326,25.391,31.738,21.973,5.859,3.906
1533058062.330,31.738,27.832,14.648,-6.348,-43.457
1533058062.334,47.363,29.785,26.367,-3.906,12.695
1533058062.338,47.363,28.320,25.879,5.859,4.883
1533058062.341,39.551,24.414,20.020,6.836,-22.461
1533058062.345,32.227,23.926,20.508,3.906,-33.691
1533058062.349,27.832,21.484,18.066,-2.930,-19.531
1533058062.353,41.016,20.020,19.043,-1.465,55.664
1533058062.357,51.758,22.461,13.672,8.301,40.527
1533058062.361,44.922,19.531,10.742,8.301,48.828
1533058062.365,36.133,15.137,19.531,-4.395,71.289
1533058062.369,31.250,15.625,14.160,-9.277,4.883
1533058062.373,43.457,19.043,20.996,1.953,-2.930
1533058062.377,56.641,20.996,32.715,7.812,62.988
1533058062.380,45.410,20.508,24.902,5.371,45.410
1533058062.384,35.645,18.555,16.113,-1.465,-4.395
1533058062.388,35.645,16.602,9.766,-7.812,23.438
1533058062.392,48.828,20.508,17.578,-0.977,68.848
1533058062.396,58.105,20.020,17.578,3.418,21.484
1533058062.400,50.293,17.578,12.695,1.953,8.789
1533058062.404,41.504,17.578,8.301,3.906,18.066
1533058062.408,33.203,16.602,2.441,-8.301,-46.387
1533058062.412,38.086,15.137,11.230,-16.602,-14.648
1533058062.416,48.828,12.695,11.719,-5.371,-20.020
1533058062.420,44.922,12.695,-0.977,0.000,-27.344
1533058062.423,37.598,15.625,9.766,-7.812,14.160
1533058062.427,32.715,14.160,18.555,-10.742,56.152
1533058062.431,39.551,14.160,16.113,-8.301,110.352
1533058062.435,55.176,15.625,22.949,3.418,91.797
1533058062.439,52.734,13.184,13.672,9.766,-18.066
1533058062.443,45.410,18.066,19.531,10.742,-40.039
1533058062.447,35.156,18.066,22.461,3.906,-22.949
1533058062.451,39.062,12.695,7.324,-0.977,-21.484
1533058062.455,61.035,17.090,16.113,8.789,10.254
1533058062.459,60.547,20.020,26.855,17.578,62.012
1533058062.463,49.805,18.555,18.066,18.555,7.812
1533058062.466,41.016,18.555,3.418,8.301,-49.316
1533058062.470,43.457,18.555,7.812,-1.953,-20.996
1533058062.474,60.059,20.020,25.391,5.371,41.504
1533058062.478,62.500,19.531,20.508,15.625,41.504
1533058062.482,46.875,17.578,13.672,9.766,0.000
1533058062.486,36.621,19.043,12.207,-0.488,22.461
1533058062.490,38.086,18.066,12.695,-7.324,-15.625
1533058062.494,49.316,17.578,37.109,0.000,-0.488
1533058062.498,53.223,13.672,33.203,12.207,60.059
1533058062.502,41.992,12.695,23.438,9.277,56.152
1533058062.505,33.203,18.066,31.250,-0.488,24.902
1533058062.509,29.297,20.508,29.297,-3.418,41.504
1533058062.513,39.551,20.020,34.180,0.488,11.230
1533058062.517,48.828,17.578,27.832,6.836,10.742
1533058062.521,39.062,19.531,24.414,7.812,83.008
1533058062.525,27.344,17.090,24.902,0.977,71.289
1533058062.529,28.809,14.648,14.160,-5.371,1.953
1533058062.533,44.434,19.043,19.043,-3.418,-20.020
1533058062.537,50.781,19.043,15.625,5.371,19.043
1533058062.541,44.434,16.113,1.953,6.836,78.613
1533058062.545,38.574,18.555,12.207,5.371,82.031
1533058062.548,36.621,18.555,9.277,0.977,26.855
1533058062.552,48.828,20.996,15.137,0.977,-1.465
1533058062.556,60.059,24.902,23.438,7.812,48.828
1533058062.560,50.781,23.926,20.020,12.207,73.730
1533058062.564,39.551,25.879,17.578,2.930,43.945
1533058062.568,32.227,24.902,17.578,-10.254,37.598
