timestamps,TP9,AF7,AF8,TP10,Right AUX
1533058200.080,4.883,14.648,13.672,0.488,88.867
1533058200.084,25.391,15.625,18.555,0.488,29.297
1533058200.088,16.113,28.320,18.066,2.441,-49.805
1533058200.092,0.488,31.250,19.531,4.395,28.809
1533058200.096,-4.395,26.855,12.207,-0.488,34.180
1533058200.100,5.371,27.832,7.324,-7.324,-6.836
1533058200.104,24.414,31.738,13.672,-1.953,35.645
1533058200.108,13.184,31.738,23.926,12.695,31.250
1533058200.112,-0.488,27.344,26.855,12.207,7.324
1533058200.116,0.000,19.531,17.578,7.812,-41.992
1533058200.120,13.672,15.137,10.742,15.625,-54.688
1533058200.123,28.320,20.508,16.113,21.973,35.645
1533058200.127,33.691,29.297,20.020,28.320,53.223
1533058200.131,28.809,34.180,16.602,27.344,5.859
1533058200.135,13.672,34.668,14.160,16.113,44.434
1533058200.139,12.695,31.250,10.254,5.371,71.289
1533058200.143,51.758,30.762,18.066,9.766,41.504
1533058200.147,52.734,34.668,23.926,17.578,27.344
1533058200.151,14.160,35.156,22.461,11.719,50.781
1533058200.155,4.883,33.203,20.996,6.836,44.922
1533058200.159,4.395,30.273,8.789,1.465,8.789
1533058200.162,15.625,28.809,16.602,0.000,10.254
1533058200.166,20.996,30.273,35.645,2.441,-8.301
1533058200.170,16.113,23.438,36.133,-3.906,20.996
1533058200.174,21.973,11.719,33.691,0.488,-18.066
1533058200.178,1.465,-4.883,30.762,8.301,-59.570
1533058200.182,-4.883,-14.160,35.645,-6.348,12.207
1533058200.186,-3.906,-10.742,41.016,-21.973,-10.742
1533058200.190,-13.672,-17.578,35.156,-19.531,-32.715
1533058200.194,-35.156,-23.926,35.156,-32.715,20.508
1533058200.198,-32.715,-19.531,26.855,-47.852,42.480
1533058200.202,-24.414,-12.207,20.020,-51.758,1.465
1533058200.205,-24.414,-11.230,38.574,-53.223,8.789
1533058200.209,-42.969,-16.602,40.039,-51.270,42.969
1533058200.213,-61.035,-9.277,33.203,-54.199,32.227
1533058200.217,-56.152,-0.977,29.297,-66.895,29.297
1533058200.221,-41.016,2.930,26.855,-63.477,-5.859
1533058200.225,-27.344,2.930,38.574,-53.711,50.781
1533058200.229,-40.527,1.953,39.551,-54.688,17.090
1533058200.233,-53.711,1.465,35.156,-54.688,-23.438
1533058200.237,-57.129,-0.977,28.320,-59.570,63.965
1533058200.241,-56.641,-2.930,18.555,-66.406,72.754
1533058200.245,-47.363,-4.883,34.668,-62.988,43.945
1533058200.248,-50.293,-10.254,48.828,-55.664,10.742
1533058200.252,-70.312,-14.648,40.039,-64.453,-6.348
1533058200.256,-64.941,-11.230,30.762,-65.430,21.973
1533058200.260,-53.223,-3.418,29.297,-66.406,53.223
1533058200.264,-54.688,2.441,29.297,-65.430,0.488
1533058200.268,-43.945,7.812,28.809,-54.199,-3.418
1533058200.272,-51.270,10.254,18.555,-61.035,5.859
1533058200.276,-59.082,8.789,16.602,-63.477,-20.508
1533058200.280,-53.711,5.371,23.438,-59.570,52.734
1533058200.284,-32.227,6.836,25.879,-59.570,76.660
1533058200.287,-39.551,13.184,21.484,-66.895,47.363
1533058200.291,-49.805,19.531,15.137,-59.082,22.949
1533058200.295,-41.016,22.461,19.043,-44.434,3.418
1533058200.299,-40.527,19.531,14.648,-58.105,28.320
1533058200.303,-33.203,17.090,19.043,-70.801,64.941
1533058200.307,-23.438,15.137,29.785,-57.617,30.762
1533058200.311,-34.180,7.812,22.461,-53.223,24.902
1533058200.315,-39.062,5.859,10.742,-60.547,39.062
1533058200.319,-35.156,9.766,-2.441,-61.035,19.531
1533058200.323,-37.109,11.230,-3.418,-61.523,6.348
1533058200.327,-30.273,10.742,0.977,-53.711,23.926
1533058200.330,-27.344,14.648,-9.277,-43.945,26.367
1533058200.334,-38.574,12.207,-12.207,-48.340,0.977
1533058200.338,-38.574,8.301,-13.184,-48.828,-21.973
1533058200.342,-16.602,11.719,-12.207,-49.805,2.441
1533058200.346,-9.277,15.137,1.465,-52.246,73.242
1533058200.350,-17.578,23.926,-5.371,-40.039,41.992
1533058200.354,-26.367,32.715,-16.602,-37.598,51.270
1533058200.358,-27.344,34.668,-24.902,-45.898,93.750
1533058200.362,-11.719,39.062,-26.367,-40.527,45.898
1533058200.366,1.465,44.434,-20.020,-37.109,15.625
1533058200.370,-7.812,44.922,-17.578,-37.109,-13.672
1533058200.373,-18.555,38.086,-23.926,-34.180,14.648
1533058200.377,-12.207,37.598,-36.621,-36.133,-17.578
1533058200.381,11.719,40.039,-23.926,-21.484,-20.020
1533058200.385,19.531,37.598,-9.277,-11.230,23.438
1533058200.389,6.348,30.273,-4.883,-13.184,-3.906
1533058200.393,11.719,26.367,-4.883,-8.789,-16.602
1533058200.397,12.695,21.973,-10.742,-6.348,10.742
1533058200.401,22.461,17.090,-1.953,-1.465,39.062
1533058200.405,44.922,20.508,19.043,6.348,44.922
1533058200.409,36.621,25.391,17.578,12.695,-8.789
1533058200.412,36.133,25.879,8.301,25.879,-10.254
1533058200.416,50.781,20.996,11.719,40.527,57.129
1533058200.420,59.570,14.160,7.324,54.688,11.719
1533058200.424,73.242,10.254,12.207,59.570,18.555
1533058200.428,84.961,10.254,15.137,62.012,64.453
1533058200.432,77.637,7.324,13.672,73.730,20.996
1533058200.436,59.082,0.977,18.555,69.824,52.734
1533058200.440,62.988,-3.906,11.719,71.777,38.086
1533058200.444,80.566,-6.836,19.043,86.914,-24.902
1533058200.448,89.844,-10.254,37.109,100.586,-15.137
1533058200.452,92.773,-4.395,25.879,104.004,5.859
1533058200.455,87.891,2.930,9.766,98.145,32.227
1533058200.459,85.938,2.441,4.883,98.145,47.852
1533058200.463,105.469,5.859,16.602,101.562,42.480
1533058200.467,120.117,5.859,27.832,114.746,35.645
1533058200.471,101.074,0.977,20.996,117.676,0.977
1533058200.475,79.590,-5.859,20.996,108.887,61.035
1533058200.479,85.449,-7.324,18.066,102.539,106.445
1533058200.483,98.633,1.465,22.949,100.586,43.945
1533058200.487,104.004,6.836,30.273,105.469,20.020
1533058200.491,91.797,3.418,27.344,107.910,11.230
1533058200.494,85.449,2.930,27.344,102.539,-7.812
1533058200.498,91.797,3.906,25.391,97.656,20.020
1533058200.502,97.656,5.371,30.762,100.098,12.207
1533058200.506,107.422,7.324,36.621,104.980,9.277
1533058200.510,103.516,8.789,29.297,104.492,-15.625
1533058200.514,84.961,9.277,25.391,98.145,21.484
1533058200.518,81.055,6.348,16.113,90.820,22.949
1533058200.522,89.844,11.230,20.020,80.566,37.598
1533058200.526,96.191,17.578,37.598,83.496,85.449
1533058200.530,91.797,21.484,36.133,89.844,73.242
1533058200.534,85.938,26.855,31.250,83.008,36.621
1533058200.537,79.590,24.902,20.508,78.125,38.574
1533058200.541,81.055,21.973,17.090,77.148,29.297
1533058200.545,94.727,18.555,30.273,81.543,41.992
1533058200.549,93.750,17.090,27.344,90.820,55.176
1533058200.553,74.707,16.602,19.043,86.914,21.484
1533058200.557,67.871,16.113,17.090,79.102,-12.207
1533058200.561,72.754,18.066,23.926,79.102,17.090
1533058200.565,86.914,17.578,30.273,82.520,55.664
1533058200.569,80.078,18.066,28.809,81.055,42.480
1533058200.573,58.105,16.113,24.902,74.219,86.914
1533058200.577,57.617,10.254,11.719,73.730,87.891
1533058200.580,63.965,12.207,-3.418,72.266,19.043
1533058200.584,70.312,19.531,8.301,66.895,12.695
1533058200.588,70.801,19.531,24.902,70.801,38.574
1533058200.592,62.988,14.648,21.973,69.824,11.230
1533058200.596,54.688,12.695,15.137,68.848,-19.043
1533058200.600,69.824,14.648,17.090,72.754,46.387
1533058200.604,82.520,15.137,25.879,76.660,66.895
1533058200.608,62.500,13.184,23.926,69.824,70.312
1533058200.612,58.105,12.207,18.555,59.082,110.352
1533058200.616,46.875,9.766,18.066,62.500,74.219
1533058200.619,41.992,8.301,17.578,55.664,53.223
1533058200.623,50.781,10.742,20.020,56.152,83.496
1533058200.627,47.852,8.301,21.484,62.012,52.246
1533058200.631,42.969,13.184,17.578,56.641,-0.977
1533058200.635,32.715,23.926,20.996,55.664,35.645
1533058200.639,24.902,22.461,14.648,45.410,71.777
1533058200.643,40.527,18.555,15.625,41.992,-39.062
1533058200.647,48.828,20.508,30.273,48.340,-12.207
1533058200.651,32.227,20.508,23.926,46.875,79.590
1533058200.655,28.809,18.555,12.207,50.293,60.547
1533058200.659,32.715,19.531,5.371,46.387,-17.090
1533058200.662,37.109,23.438,16.113,34.180,-42.480
1533058200.666,45.410,25.879,33.203,37.598,-0.977
1533058200.670,38.574,19.531,30.273,40.527,-38.574
1533058200.674,26.855,20.020,28.809,41.504,-51.758
1533058200.678,24.902,19.531,23.926,33.203,-4.395
1533058200.682,38.086,16.602,26.367,32.227,29.785
1533058200.686,53.223,20.508,39.062,43.945,73.730
1533058200.690,48.340,22.949,36.621,46.387,14.160
1533058200.694,33.203,23.438,29.297,43.945,-9.277
1533058200.698,31.738,21.973,23.926,41.504,56.152
1533058200.702,44.922,19.531,21.973,36.621,54.199
1533058200.705,50.293,19.043,26.855,45.410,3.906
1533058200.709,44.434,20.508,31.250,45.410,-11.230
1533058200.713,29.297,18.066,35.645,30.273,101.074
1533058200.717,16.602,14.160,25.879,24.414,110.840
1533058200.721,25.879,17.578,21.973,20.508,73.242
1533058200.725,39.062,18.066,33.691,18.555,58.594
1533058200.729,36.621,16.113,31.250,29.297,47.363
1533058200.733,29.297,15.137,27.832,25.879,30.273
1533058200.737,23.438,7.324,22.461,16.113,-47.363
1533058200.741,26.855,6.836,22.461,11.719,10.254
1533058200.744,38.574,10.742,29.785,17.578,75.684
1533058200.748,46.387,7.812,23.438,28.320,37.109
1533058200.752,34.668,5.859,17.090,25.879,36.133
1533058200.756,15.137,5.371,15.625,28.809,72.754
1533058200.760,26.855,1.953,8.301,32.715,52.246
1533058200.764,53.711,3.418,11.719,32.715,52.246
1533058200.768,44.922,5.859,20.508,32.715,62.988
1533058200.772,17.090,1.465,21.484,16.113,57.129
1533058200.776,15.625,-0.977,21.484,16.602,44.922
1533058200.780,28.320,4.395,15.137,34.180,31.250
1533058200.784,44.922,7.812,21.973,43.945,60.059
1533058200.787,51.758,6.348,34.180,50.293,77.637
1533058200.791,45.410,4.883,34.180,47.363,19.531
1533058200.795,42.969,5.371,33.691,47.363,-34.668
1533058200.799,40.527,2.441,20.020,44.922,25.391
1533058200.803,53.711,-1.953,22.461,44.922,45.898
1533058200.807,61.523,1.465,33.691,52.246,16.113
1533058200.811,50.781,4.883,26.367,55.664,14.648
1533058200.815,43.457,7.324,26.855,56.641,-1.465
1533058200.819,40.039,7.324,24.902,45.410,-0.488
1533058200.823,44.922,6.348,30.273,44.922,-17.090
1533058200.826,53.223,8.789,33.691,55.664,34.180
1533058200.830,48.828,11.719,23.438,48.340,32.227
1533058200.834,35.156,16.602,22.949,37.109,-32.715
1533058200.838,28.320,22.949,22.949,33.203,36.133
1533058200.842,35.156,25.391,17.578,28.809,84.961
1533058200.846,48.828,24.414,14.648,33.691,40.039
1533058200.850,39.551,19.531,13.184,35.645,42.969
1533058200.854,14.160,13.184,10.254,23.438,50.293
1533058200.858,2.441,9.766,-1.465,24.414,-0.977
1533058200.862,8.789,15.625,0.488,24.902,-17.090
1533058200.866,31.250,20.508,15.625,27.344,-2.930
1533058200.869,32.715,21.484,14.160,35.645,32.715
1533058200.873,16.113,20.020,14.160,35.156,52.246
1533058200.877,10.254,13.672,13.672,24.902,47.363
1533058200.881,17.578,15.625,14.648,33.203,57.129
1533058200.885,33.203,21.484,29.297,44.434,31.738
1533058200.889,36.621,18.555,24.902,44.434,36.133
1533058200.893,25.391,17.578,18.555,48.340,41.016
1533058200.897,20.996,22.461,15.625,44.922,0.488
1533058200.901,30.273,26.367,6.836,39.062,-14.648
1533058200.905,45.898,30.273,20.508,49.805,17.578
1533058200.909,48.340,32.715,32.715,57.129,69.824
1533058200.912,39.551,35.645,25.391,49.805,65.430
1533058200.916,30.762,36.133,22.949,45.410,71.777
1533058200.920,32.715,34.180,21.973,42.969,48.340
1533058200.924,48.828,34.668,24.414,40.527,16.113
1533058200.928,42.480,34.180,22.461,30.273,15.137
1533058200.932,27.344,35.156,18.066,23.926,44.922
1533058200.936,24.414,35.645,12.695,22.949,31.738
1533058200.940,28.320,34.668,9.277,25.391,8.301
1533058200.944,32.715,33.691,17.090,25.879,73.730
1533058200.948,22.461,34.668,20.020,22.461,90.820
1533058200.951,16.113,35.156,8.301,26.367,49.805
1533058200.955,10.742,31.250,4.883,24.902,15.625
1533058200.959,13.184,30.762,6.348,21.484,-33.203
1533058200.963,26.367,30.762,14.160,24.414,2.441
1533058200.967,30.273,28.320,18.066,25.879,2.441
1533058200.971,21.484,32.227,16.113,22.461,-17.090
1533058200.975,10.254,37.598,16.113,21.484,17.578
1533058200.979,18.066,38.574,8.789,18.066,-38.086
1533058200.983,26.367,38.086,14.160,22.461,-42.480
1533058200.987,32.227,35.645,31.738,30.273,86.426
1533058200.991,31.250,32.227,30.762,34.668,137.695
1533058200.994,18.066,32.715,21.973,36.621,38.086
1533058200.998,16.113,31.250,10.254,29.785,2.930
1533058201.002,25.391,26.367,12.207,28.320,13.184
1533058201.006,36.133,25.391,29.785,37.109,29.785
1533058201.010,35.156,26.855,32.715,36.621,2.441
1533058201.014,29.297,22.461,33.203,36.621,-11.719
1533058201.018,16.113,20.508,20.508,28.809,-6.348
1533058201.022,22.949,20.020,19.531,20.996,38.086
1533058201.026,38.574,19.531,37.598,29.785,73.730
1533058201.030,36.621,24.414,39.062,38.086,30.273
1533058201.034,32.715,24.414,29.297,41.016,-6.836
1533058201.037,28.809,19.043,27.344,36.133,37.109
1533058201.041,29.297,17.090,25.391,26.367,90.332
1533058201.045,51.270,17.578,33.691,41.992,42.480
1533058201.049,58.105,22.461,38.086,50.293,24.902
1533058201.053,23.438,22.461,24.902,15.137,19.043
1533058201.057,11.230,27.344,13.184,1.465,-13.672
1533058201.061,17.090,33.203,19.531,8.301,21.973
1533058201.065,32.227,27.344,27.344,11.719,45.898
1533058201.069,20.020,29.785,19.531,-1.465,24.902
1533058201.073,-1.465,34.668,13.672,-10.254,19.531
1533058201.076,3.418,29.297,6.348,-12.207,2.441
1533058201.080,-1.465,23.438,1.465,-19.531,50.293
1533058201.084,11.719,23.926,8.789,-12.695,43.945
1533058201.088,23.926,22.461,15.137,-2.441,-11.719
1533058201.092,15.137,20.508,10.254,1.953,-3.906
1533058201.096,6.348,17.090,10.742,4.883,33.691
1533058201.100,6.348,14.648,-1.465,0.488,72.266
1533058201.104,16.602,17.578,-3.418,6.348,46.875
1533058201.108,24.902,22.461,14.160,21.484,-20.996
1533058201.112,19.043,22.461,14.648,16.602,-14.648
1533058201.116,4.883,21.484,11.719,15.137,6.348
1533058201.119,-0.977,19.043,9.277,10.742,42.480
1533058201.123,19.531,15.137,10.254,13.184,62.012
1533058201.127,34.668,17.578,12.695,25.391,62.012
1533058201.131,26.367,23.438,0.977,22.461,33.203
1533058201.135,18.066,24.902,3.418,15.625,36.133
1533058201.139,15.137,25.879,6.836,12.207,107.910
1533058201.143,20.996,27.832,8.301,12.695,60.059
1533058201.147,27.344,23.438,16.113,20.508,-32.715
1533058201.151,27.832,20.996,11.230,29.297,26.855
1533058201.155,21.973,24.902,8.301,28.320,61.523
1533058201.158,14.160,26.367,5.859,22.461,9.277
1533058201.162,27.832,27.344,7.812,24.414,15.137
1533058201.166,43.457,29.297,12.207,24.902,0.977
1533058201.170,29.297,22.461,17.578,30.762,-33.691
1533058201.174,15.625,17.090,23.438,36.621,10.254
1533058201.178,11.230,17.090,17.090,29.785,31.250
1533058201.182,20.020,21.484,15.137,21.973,-13.184
1533058201.186,38.086,24.902,25.391,26.367,-7.324
1533058201.190,34.180,20.020,25.391,33.691,29.785
1533058201.194,20.508,16.113,26.367,28.320,100.586
1533058201.198,10.742,20.020,19.531,21.973,96.191
1533058201.201,16.602,19.531,20.996,23.926,5.859
1533058201.205,35.645,25.391,37.109,25.879,-30.273
1533058201.209,35.645,31.738,36.133,27.344,-6.348
1533058201.213,27.344,27.832,28.320,28.809,23.438
1533058201.217,21.973,26.855,29.297,27.832,36.133
1533058201.221,23.926,25.879,29.297,25.391,31.250
1533058201.225,37.598,24.414,34.668,27.344,62.988
1533058201.229,29.785,24.902,41.504,24.902,55.176
1533058201.233,26.855,23.438,36.133,39.551,1.465
1533058201.237,32.227,25.879,25.391,46.875,19.531
1533058201.241,13.184,20.508,16.602,6.348,29.297
1533058201.244,17.090,17.090,23.438,-11.230,5.859
1533058201.248,21.484,25.879,27.832,0.488,26.367
1533058201.252,11.719,21.973,27.832,2.441,83.984
1533058201.256,11.230,11.719,22.949,2.930,75.684
1533058201.260,-8.301,16.602,2.930,-11.230,-4.883
1533058201.264,6.348,24.414,-1.465,-3.906,-24.902
1533058201.268,31.738,27.832,2.930,12.695,34.668
1533058201.272,13.184,31.738,3.418,7.812,64.453
1533058201.276,2.930,30.762,7.324,7.812,37.109
1533058201.280,9.277,28.809,-7.324,2.441,-13.184
1533058201.283,19.043,27.344,-11.230,10.742,-28.320
1533058201.287,32.715,27.344,3.418,25.391,38.086
1533058201.291,34.668,24.902,-2.441,11.230,57.129
1533058201.295,17.090,22.461,-5.371,6.348,6.836
1533058201.299,8.301,20.508,-1.465,7.812,61.523
1533058201.303,22.949,20.996,1.953,8.301,51.270
1533058201.307,33.203,25.391,12.695,17.090,25.391
1533058201.311,26.367,25.879,17.090,21.973,30.273
1533058201.315,18.066,28.809,11.230,22.461,27.832
1533058201.319,13.672,29.785,3.906,18.066,14.160
1533058201.323,16.113,29.785,13.184,8.789,10.742
1533058201.326,24.902,26.367,28.809,14.160,30.762
1533058201.330,25.879,24.902,27.344,21.484,14.160
1533058201.334,16.113,27.832,21.484,13.672,18.066
1533058201.338,8.301,28.809,9.766,9.277,-27.832
1533058201.342,11.230,30.273,11.719,14.160,-32.715
1533058201.346,18.555,27.832,22.949,20.508,39.062
1533058201.350,16.113,30.273,23.926,22.949,55.176
1533058201.354,8.301,33.691,21.484,11.230,67.871
1533058201.358,10.254,33.203,12.695,9.277,67.383
1533058201.362,13.184,39.062,7.324,12.207,31.738
1533058201.366,21.484,41.016,13.184,13.672,37.109
1533058201.369,30.273,40.039,21.973,20.508,23.926
1533058201.373,23.926,41.016,20.508,18.555,9.766
1533058201.377,16.602,40.039,4.395,8.301,21.484
1533058201.381,20.508,34.668,1.953,9.277,-11.719
1533058201.385,27.832,30.762,12.207,13.672,-61.523
1533058201.389,24.902,32.715,14.160,16.113,12.695
1533058201.393,17.090,31.250,10.254,16.113,38.574
1533058201.397,16.602,26.855,8.301,6.348,5.859
1533058201.401,15.137,25.391,-0.488,-4.883,-6.348
1533058201.405,40.527,34.180,-1.953,15.625,-6.836
1533058201.408,48.828,37.109,10.742,29.297,8.789
1533058201.412,11.719,25.391,23.438,14.160,-47.852
1533058201.416,-0.488,19.043,21.484,9.277,-57.129
1533058201.420,9.766,15.625,14.648,10.742,13.672
1533058201.424,23.438,14.648,27.344,22.461,47.852
1533058201.428,35.156,14.160,41.504,42.969,38.086
1533058201.432,27.344,11.719,36.621,46.387,41.992
1533058201.436,25.391,10.742,28.320,36.621,30.273
1533058201.440,26.855,4.395,25.391,36.133,20.020
1533058201.444,32.715,5.859,28.320,40.039,57.129
1533058201.448,47.363,10.254,33.691,42.480,87.402
1533058201.451,41.504,6.836,33.203,44.434,22.461
1533058201.455,30.762,6.348,27.344,43.945,28.809
1533058201.459,26.367,8.789,19.531,36.621,39.551
1533058201.463,40.527,10.742,29.297,34.668,-1.953
1533058201.467,54.688,15.137,41.992,42.480,30.273
1533058201.471,44.434,20.996,32.715,48.340,76.660
1533058201.475,31.738,22.949,27.832,55.664,51.270
1533058201.479,27.344,18.555,22.949,40.527,-37.109
1533058201.483,32.227,18.555,22.949,29.297,-27.832
1533058201.487,41.504,17.578,29.785,34.668,47.363
1533058201.491,39.551,9.766,28.320,32.227,24.414
1533058201.494,27.344,4.395,29.785,30.762,56.641
1533058201.498,17.090,6.836,26.367,35.645,64.453
1533058201.502,21.484,8.789,20.508,30.762,14.160
1533058201.506,41.992,15.137,25.879,29.785,37.598
1533058201.510,40.039,15.137,28.320,34.668,-18.555
1533058201.514,23.926,12.207,31.250,36.621,-23.438
1533058201.518,23.438,16.113,18.555,30.762,30.762
1533058201.522,26.855,19.043,11.719,23.926,-25.391
1533058201.526,42.480,20.020,21.484,31.250,-41.016
1533058201.530,41.016,20.020,17.090,35.645,24.414
1533058201.533,23.926,15.137,16.602,39.062,84.473
1533058201.537,19.043,9.277,16.602,35.156,71.289
1533058201.541,20.996,9.766,12.695,32.227,21.484
1533058201.545,42.480,12.695,14.648,47.363,29.297
1533058201.549,53.711,17.090,19.043,58.105,69.336
1533058201.553,29.785,21.973,26.855,42.480,11.230
1533058201.557,9.766,23.438,20.020,20.996,2.930
1533058201.561,14.648,21.484,8.301,10.254,20.996
1533058201.565,28.320,22.949,13.184,5.859,-10.742
1533058201.569,27.832,24.414,17.090,12.695,35.645
1533058201.573,20.020,24.902,6.836,17.578,100.098
1533058201.576,9.766,21.973,3.418,14.160,93.262
1533058201.580,0.000,18.555,3.906,8.301,47.852
1533058201.584,10.254,20.996,10.742,15.625,8.301
1533058201.588,18.066,18.066,23.438,28.809,20.508
1533058201.592,5.859,16.113,19.531,27.832,20.508
1533058201.596,-1.953,14.648,4.883,22.949,12.207
1533058201.600,-1.465,20.996,-3.906,20.996,-34.180
1533058201.604,12.207,29.297,3.906,18.066,-31.250
1533058201.608,17.578,27.832,12.695,18.066,17.578
1533058201.612,10.742,25.391,12.695,17.090,64.941
1533058201.615,10.254,22.949,9.277,21.484,67.383
1533058201.619,1.465,22.461,-4.395,18.066,26.367
1533058201.623,10.254,25.879,-7.812,8.301,58.594
1533058201.627,30.273,28.809,6.836,16.113,28.320
1533058201.631,25.391,28.809,7.812,23.926,3.906
1533058201.635,13.184,30.273,4.395,22.949,52.246
1533058201.639,14.160,32.227,-1.953,18.555,66.406
1533058201.643,21.484,34.180,-2.930,16.113,-2.441
1533058201.647,27.832,35.156,4.395,24.414,2.930
1533058201.651,22.949,31.738,6.348,31.250,25.879
1533058201.655,11.230,30.273,6.348,32.227,6.836
1533058201.658,12.695,27.344,-2.441,22.949,-14.160
1533058201.662,23.438,25.879,-6.836,10.742,-57.129
1533058201.666,32.227,27.344,10.742,22.461,-1.465
1533058201.670,27.344,27.344,20.020,30.273,39.551
1533058201.674,17.090,30.273,15.625,22.949,16.113
1533058201.678,15.625,29.785,9.766,17.578,12.695
1533058201.682,18.066,22.461,6.348,13.672,30.273
1533058201.686,32.227,17.578,9.766,14.160,5.371
1533058201.690,33.691,15.625,14.160,25.879,20.508
1533058201.694,18.066,18.555,10.742,24.902,7.812
1533058201.698,7.324,22.461,5.371,14.160,-21.973
1533058201.701,11.719,25.391,4.395,8.301,-4.395
1533058201.705,28.809,28.809,15.137,15.625,36.621
1533058201.709,31.250,31.250,21.973,33.203,47.363
1533058201.713,15.137,32.227,20.020,29.785,39.551
1533058201.717,12.207,29.785,7.812,19.043,72.266
1533058201.721,15.137,32.227,1.465,15.137,96.191
1533058201.725,28.320,33.203,10.254,17.578,78.125
1533058201.729,39.551,29.297,19.531,29.297,80.566
1533058201.733,27.344,26.855,22.949,29.785,72.754
1533058201.737,15.625,27.344,16.113,25.391,45.898
1533058201.740,13.672,31.738,9.277,16.602,77.148
1533058201.744,27.832,34.180,13.672,18.555,71.777
1533058201.748,36.621,28.809,28.809,25.391,5.371
1533058201.752,23.438,24.414,26.855,19.043,-12.695
1533058201.756,17.578,27.344,15.137,16.113,-39.062
1533058201.760,18.066,24.414,16.113,18.066,41.504
1533058201.764,30.273,24.414,17.578,29.785,76.172
