timestamps,TP9,AF7,AF8,TP10,Right AUX
1533058131.269,14.160,17.090,8.301,-53.223,8.301
1533058131.273,8.789,18.066,1.953,-55.176,-11.230
1533058131.277,12.207,11.719,0.000,-60.059,-33.691
1533058131.281,26.855,12.695,10.742,-61.035,-32.227
1533058131.285,17.578,13.184,21.973,-58.105,30.273
1533058131.288,2.441,9.277,16.602,-56.641,26.367
1533058131.292,-0.977,9.766,13.672,-53.711,51.270
1533058131.296,3.906,6.836,13.184,-57.617,96.191
1533058131.300,18.555,6.836,3.906,-55.176,74.707
1533058131.304,11.719,6.836,8.789,-43.457,59.082
1533058131.308,-1.953,6.836,20.020,-40.527,51.758
1533058131.312,-2.441,9.766,18.066,-49.805,18.066
1533058131.316,8.301,13.672,10.254,-51.270,52.734
1533058131.320,24.902,16.602,16.602,-45.898,49.805
1533058131.324,26.367,14.160,26.855,-40.039,-1.953
1533058131.328,15.137,8.789,22.949,-33.691,10.742
1533058131.331,7.324,5.371,12.207,-32.715,18.066
1533058131.335,10.742,7.812,7.324,-29.297,11.230
1533058131.339,26.367,15.625,10.742,-35.645,10.254
1533058131.343,28.809,19.043,25.391,-39.551,10.254
1533058131.347,19.531,14.648,28.320,-26.855,38.086
1533058131.351,19.043,12.695,16.113,-28.320,58.594
1533058131.355,22.949,11.230,10.254,-40.039,81.543
1533058131.359,35.156,6.348,6.836,-35.156,20.508
1533058131.363,40.039,8.789,9.766,-20.508,-21.484
1533058131.367,27.832,11.719,6.836,-16.602,7.812
1533058131.370,15.137,11.230,-0.977,-25.391,-2.930
1533058131.374,17.090,12.695,-8.301,-31.738,43.945
1533058131.378,31.738,12.695,-3.418,-27.832,79.590
1533058131.382,40.527,10.254,9.766,-21.484,72.754
1533058131.386,31.738,10.742,7.324,-20.996,46.875
1533058131.390,19.043,9.277,0.977,-27.832,26.855
1533058131.394,16.602,10.254,-3.906,-36.133,-35.645
1533058131.398,30.273,13.184,-4.883,-31.250,-13.672
1533058131.402,36.621,9.766,6.348,-30.762,3.418
1533058131.406,24.414,6.836,8.789,-30.762,24.902
1533058131.410,14.160,3.418,-4.395,-29.785,22.949
1533058131.413,8.789,2.930,-7.324,-40.527,-51.758
1533058131.417,14.160,-0.977,-8.301,-45.898,-74.707
1533058131.421,31.250,0.000,0.000,-44.434,-25.391
1533058131.425,25.879,7.324,14.648,-38.574,31.250
1533058131.429,7.812,4.883,5.371,-40.527,49.316
1533058131.433,4.883,6.348,-3.906,-38.086,14.648
1533058131.437,16.602,7.324,-5.371,-38.086,-14.160
1533058131.441,26.855,5.859,1.465,-42.480,52.246
1533058131.445,21.973,7.324,11.719,-30.762,80.078
1533058131.449,14.160,5.859,6.836,-26.367,12.207
1533058131.452,10.254,6.348,3.418,-37.598,43.457
1533058131.456,16.602,2.441,4.395,-38.086,74.707
1533058131.460,24.902,-4.395,6.348,-30.273,90.332
1533058131.464,19.531,-2.930,8.789,-22.949,91.309
1533058131.468,13.672,2.441,6.836,-20.020,54.199
1533058131.472,8.301,4.883,-0.977,-24.902,-7.812
1533058131.476,8.789,3.906,-6.348,-27.832,7.324
1533058131.480,28.320,6.348,1.953,-25.879,81.055
1533058131.484,35.156,12.207,20.020,-20.996,81.055
1533058131.488,20.508,11.719,14.160,-19.531,83.496
1533058131.492,10.254,6.348,-5.859,-28.809,33.203
1533058131.495,9.766,3.418,-6.836,-39.062,-2.930
1533058131.499,24.902,3.418,3.906,-36.133,13.184
1533058131.503,26.367,9.277,16.602,-32.227,22.461
1533058131.507,9.277,8.301,18.066,-33.691,83.496
1533058131.511,1.953,7.812,7.812,-34.668,19.531
1533058131.515,0.977,9.766,2.930,-46.875,1.953
1533058131.519,14.648,4.395,1.953,-42.480,34.668
1533058131.523,19.531,1.953,6.348,-33.691,22.461
1533058131.527,9.277,2.930,13.184,-39.062,86.914
1533058131.531,2.441,5.859,10.254,-36.133,54.688
1533058131.535,0.977,11.230,10.742,-41.992,20.020
1533058131.538,17.578,13.184,28.320,-45.410,42.480
1533058131.542,25.879,16.113,59.570,-33.203,62.012
1533058131.546,13.184,17.578,78.125,-30.273,55.664
1533058131.550,4.395,13.672,78.613,-28.320,33.203
1533058131.554,6.348,13.672,80.566,-30.273,19.043
1533058131.558,18.555,13.184,83.984,-29.297,-13.184
1533058131.562,31.738,10.254,95.703,-19.531,35.156
1533058131.566,22.949,9.766,95.215,-17.578,39.062
1533058131.570,11.230,6.348,85.938,-17.090,-14.160
1533058131.574,8.789,2.930,89.844,-19.043,22.461
1533058131.577,23.926,5.371,94.238,-20.508,70.312
1533058131.581,40.527,10.742,104.980,-7.324,67.871
1533058131.585,30.273,10.254,104.492,-2.441,35.156
1533058131.589,17.578,8.789,79.590,-10.254,12.695
1533058131.593,11.230,11.719,69.336,-23.926,-0.977
1533058131.597,19.043,13.184,67.871,-22.949,-48.828
1533058131.601,34.668,13.184,69.824,-18.066,-4.883
1533058131.605,36.621,16.113,76.660,-20.996,45.898
1533058131.609,29.297,16.113,62.500,-14.160,50.781
1533058131.613,20.508,12.695,50.293,-18.555,39.062
1533058131.617,23.438,12.695,41.016,-29.785,-2.930
1533058131.620,38.086,19.043,46.875,-27.832,-14.648
1533058131.624,31.738,21.973,62.500,-23.926,17.578
1533058131.628,15.137,19.043,57.129,-21.973,-1.465
1533058131.632,13.672,18.066,53.223,-27.832,-46.387
1533058131.636,16.113,17.090,49.805,-32.715,-42.480
1533058131.640,23.926,16.602,57.129,-22.461,-35.156
1533058131.644,24.414,15.625,71.289,-10.742,26.367
1533058131.648,17.090,9.766,59.082,-10.254,20.508
1533058131.652,8.301,9.277,52.246,-16.113,16.602
1533058131.656,5.371,10.742,48.828,-22.461,37.109
1533058131.660,19.531,9.766,45.410,-21.484,1.953
1533058131.663,27.344,10.742,59.570,-10.254,41.016
1533058131.667,21.973,10.742,61.523,-7.324,65.430
1533058131.671,15.137,7.812,47.852,-10.742,10.254
1533058131.675,14.648,2.930,41.992,-15.137,-23.926
1533058131.679,27.832,4.395,39.551,-14.648,7.324
1533058131.683,28.320,7.324,42.480,-5.859,22.949
1533058131.687,10.742,7.812,46.387,2.930,59.082
1533058131.691,1.953,11.719,40.039,2.441,71.777
1533058131.695,5.859,15.625,31.738,3.418,54.199
1533058131.699,21.484,15.625,35.645,4.883,79.590
1533058131.702,27.832,13.184,43.945,15.625,35.645
1533058131.706,18.066,10.254,38.086,10.742,-40.039
1533058131.710,13.184,9.277,29.785,4.883,-17.090
1533058131.714,17.090,9.766,24.414,10.254,33.691
1533058131.718,25.391,8.789,27.832,7.812,32.227
1533058131.722,32.227,10.254,41.992,16.113,29.297
1533058131.726,22.461,10.742,37.109,17.090,20.508
1533058131.730,7.812,12.695,23.438,10.742,19.531
1533058131.734,1.465,15.625,20.508,0.977,-10.254
1533058131.738,12.207,15.137,18.555,-0.977,-44.922
1533058131.742,22.461,13.672,30.273,7.324,23.926
1533058131.745,15.625,12.695,30.273,5.859,74.707
1533058131.749,11.230,13.184,15.137,1.465,23.926
1533058131.753,0.488,8.789,13.184,2.441,-0.977
1533058131.757,0.000,7.324,9.766,2.441,62.988
1533058131.761,16.602,9.277,13.672,0.000,31.250
1533058131.765,12.695,11.719,29.297,11.230,-50.781
1533058131.769,3.418,8.789,33.691,15.625,4.395
1533058131.773,0.488,5.371,23.438,6.348,30.273
1533058131.777,12.695,4.883,10.742,8.789,10.742
1533058131.781,31.250,2.930,19.531,11.719,14.648
1533058131.784,23.926,1.465,28.809,14.160,50.293
1533058131.788,7.812,-0.977,20.020,14.648,30.762
1533058131.792,0.488,-0.977,15.625,11.230,-9.766
1533058131.796,3.418,-1.953,10.254,10.742,14.160
1533058131.800,24.902,3.418,12.207,15.137,10.742
1533058131.804,38.086,5.859,19.043,20.996,29.785
1533058131.808,26.367,4.883,21.484,11.719,51.758
1533058131.812,15.137,7.812,16.113,-1.465,40.039
1533058131.816,21.484,10.742,8.789,-4.395,50.781
1533058131.820,37.598,10.742,9.766,-6.836,27.344
1533058131.824,29.785,9.277,15.137,-11.230,36.133
1533058131.827,14.648,11.230,12.695,-7.812,28.809
1533058131.831,8.789,12.207,14.648,3.418,33.203
1533058131.835,6.836,7.812,8.301,-7.812,48.340
1533058131.839,16.113,6.348,1.465,-17.090,11.719
1533058131.843,16.602,7.324,12.207,-0.977,17.090
1533058131.847,12.207,8.789,22.461,1.465,48.340
1533058131.851,7.324,9.277,9.277,0.488,17.578
1533058131.855,3.418,8.301,0.977,-3.906,8.301
1533058131.859,23.438,7.812,5.859,-3.906,59.570
1533058131.863,32.227,8.301,11.719,4.395,45.898
1533058131.867,21.973,12.695,12.207,8.301,47.852
1533058131.870,14.160,15.137,6.836,2.930,55.176
1533058131.874,9.277,12.695,2.930,-6.348,55.176
1533058131.878,23.926,11.719,2.930,-0.977,35.156
1533058131.882,38.086,16.602,20.508,9.766,64.941
1533058131.886,25.391,19.043,26.367,13.184,49.316
1533058131.890,10.742,15.625,12.695,6.348,30.762
1533058131.894,10.742,14.648,3.906,-1.465,56.641
1533058131.898,22.949,12.695,-5.859,0.000,15.625
1533058131.902,31.738,11.719,4.395,-0.488,20.508
1533058131.906,22.949,10.254,17.578,-3.906,-0.977
1533058131.909,11.230,6.348,16.602,-5.859,-4.395
1533058131.913,4.883,7.812,10.742,-13.672,73.730
1533058131.917,15.137,10.254,0.977,-19.531,23.926
1533058131.921,28.320,9.766,9.766,-9.277,9.766
1533058131.925,17.090,9.277,14.160,-4.883,35.645
1533058131.929,9.277,9.277,6.836,-7.324,12.695
1533058131.933,6.348,13.184,2.441,-11.719,40.527
1533058131.937,9.277,15.625,0.977,-18.555,59.570
1533058131.941,24.902,17.090,11.719,-13.184,57.617
1533058131.945,20.996,12.207,16.113,-3.418,62.500
1533058131.949,7.324,7.812,18.555,-3.906,64.453
1533058131.952,1.953,13.184,15.137,-15.625,34.180
1533058131.956,11.230,10.742,1.953,-17.090,-9.277
1533058131.960,24.414,6.348,3.906,-14.648,-33.203
1533058131.964,20.020,9.766,10.742,-12.695,18.066
1533058131.968,14.648,7.812,10.254,-3.418,52.734
1533058131.972,11.719,8.789,13.184,-8.301,36.621
1533058131.976,10.254,12.695,6.836,-23.926,11.719
1533058131.980,26.855,13.672,10.742,-25.879,16.602
1533058131.984,33.203,16.602,27.344,-22.949,22.461
1533058131.988,18.555,14.648,20.996,-15.625,9.277
1533058131.992,13.672,11.719,10.254,-13.672,24.414
1533058131.995,20.508,13.184,8.789,-18.555,8.301
1533058131.999,33.691,14.648,11.230,-16.602,-51.270
1533058132.003,36.133,16.113,28.320,-8.301,4.883
1533058132.007,21.973,12.695,27.832,-14.160,78.613
1533058132.011,15.137,7.324,13.672,-24.902,51.758
1533058132.015,21.484,6.836,23.438,-26.367,56.641
1533058132.019,33.691,11.230,32.227,-20.996,8.301
1533058132.023,41.992,18.555,34.180,-13.184,9.766
1533058132.027,33.691,20.508,29.297,-16.602,61.035
1533058132.031,19.043,16.113,22.461,-17.578,47.852
1533058132.034,16.113,13.672,15.137,-23.438,12.695
1533058132.038,30.762,12.695,10.254,-28.320,-2.441
1533058132.042,36.133,9.766,21.973,-23.926,67.383
1533058132.046,22.461,5.859,23.926,-20.996,81.543
1533058132.050,16.602,8.789,5.859,-24.902,10.742
1533058132.054,14.160,11.230,-2.930,-32.715,-6.348
1533058132.058,20.996,8.301,-3.418,-41.016,-6.836
1533058132.062,34.180,9.277,6.836,-33.691,11.230
1533058132.066,27.344,10.254,5.859,-25.391,26.855
1533058132.070,8.789,8.789,-1.465,-39.062,-19.531
1533058132.074,2.441,10.254,0.977,-47.363,7.812
1533058132.077,17.578,10.254,3.418,-47.852,80.078
1533058132.081,32.227,15.137,19.043,-40.527,64.453
1533058132.085,22.949,20.996,17.578,-35.156,8.789
1533058132.089,7.812,22.461,9.766,-41.504,-16.602
1533058132.093,2.930,24.414,16.602,-50.293,-0.488
1533058132.097,13.672,21.484,11.719,-50.781,-17.090
1533058132.101,30.762,19.531,13.672,-41.504,-48.828
1533058132.105,25.391,18.066,17.578,-34.668,-31.250
1533058132.109,18.066,12.695,12.695,-33.691,0.488
1533058132.113,12.207,14.160,4.883,-40.527,16.602
1533058132.117,14.160,11.719,-0.977,-41.992,93.262
1533058132.120,28.809,8.301,3.906,-35.645,129.395
1533058132.124,22.949,15.625,17.090,-35.645,70.801
1533058132.128,15.625,18.066,15.137,-36.621,18.555
1533058132.132,19.043,16.113,8.789,-37.598,-18.555
1533058132.136,30.273,18.555,5.859,-38.086,-4.883
1533058132.140,40.039,21.484,15.137,-41.992,8.301
1533058132.144,32.715,20.508,25.879,-42.480,11.230
1533058132.148,25.391,20.508,20.996,-39.551,20.996
1533058132.152,18.555,20.996,16.113,-41.504,56.641
1533058132.156,19.043,20.508,7.324,-47.363,14.648
1533058132.159,33.691,22.461,7.324,-49.805,-12.207
1533058132.163,34.668,21.973,20.020,-39.062,22.949
1533058132.167,24.414,20.020,20.020,-36.621,39.551
1533058132.171,18.066,19.043,5.371,-40.039,12.695
1533058132.175,17.090,17.578,-1.465,-41.504,4.883
1533058132.179,26.855,15.625,-0.977,-47.363,11.230
1533058132.183,30.273,15.625,8.789,-40.039,0.488
1533058132.187,18.555,14.160,9.277,-29.785,-10.254
1533058132.191,14.160,13.184,-3.418,-34.180,45.898
1533058132.195,20.020,16.602,-3.906,-45.898,70.312
1533058132.199,34.180,15.625,-7.324,-41.504,-3.906
1533058132.202,41.504,9.766,1.953,-31.738,22.949
1533058132.206,32.227,6.348,7.812,-32.715,46.875
1533058132.210,30.762,7.324,-3.418,-37.109,44.434
1533058132.214,23.438,6.836,-9.766,-39.551,45.898
1533058132.218,23.926,7.324,-7.324,-37.109,48.828
1533058132.222,33.691,5.859,0.000,-31.250,34.668
1533058132.226,25.879,3.418,-4.395,-34.180,8.301
1533058132.230,15.625,9.277,-0.488,-39.551,-15.137
1533058132.234,8.301,10.742,5.859,-41.016,40.527
1533058132.238,15.137,9.277,0.977,-48.828,36.133
1533058132.241,25.879,13.184,11.719,-49.316,-12.695
1533058132.245,19.043,13.672,11.719,-41.016,41.992
1533058132.249,13.672,11.719,2.441,-43.457,80.078
1533058132.253,15.137,12.695,-2.441,-50.293,60.547
1533058132.257,27.832,12.695,-5.859,-53.223,81.543
1533058132.261,40.527,8.301,4.883,-44.922,69.336
1533058132.265,32.227,8.789,9.766,-39.551,6.836
1533058132.269,21.973,6.348,0.977,-42.480,22.949
1533058132.273,12.695,4.883,-11.230,-47.852,3.418
1533058132.277,14.648,9.277,-8.301,-52.734,-39.062
1533058132.281,31.250,9.766,2.441,-49.316,-24.902
1533058132.284,24.414,10.254,16.113,-44.922,8.301
1533058132.288,8.301,5.859,21.973,-44.922,6.348
1533058132.292,5.371,-2.441,15.625,-44.922,24.414
1533058132.296,14.160,0.488,10.742,-47.363,44.434
1533058132.300,32.227,6.348,19.531,-45.410,25.391
1533058132.304,30.762,4.883,30.273,-35.645,29.785
1533058132.308,17.090,5.371,24.902,-30.762,-39.062
1533058132.312,12.207,9.766,21.484,-39.062,1.465
1533058132.316,14.648,7.812,17.578,-41.992,61.035
1533058132.320,24.414,4.395,15.137,-36.621,17.578
1533058132.324,24.414,5.859,26.855,-29.785,26.367
1533058132.327,13.672,8.789,24.414,-31.738,74.219
1533058132.331,6.836,11.230,18.066,-42.969,49.316
1533058132.335,11.719,12.695,16.602,-49.316,16.602
1533058132.339,27.832,14.648,17.090,-45.410,-13.184
1533058132.343,29.297,15.137,34.180,-36.621,-25.879
1533058132.347,15.137,14.160,32.227,-38.086,19.531
1533058132.351,12.207,16.113,23.438,-44.434,42.480
1533058132.355,14.648,16.602,28.809,-49.805,40.527
1533058132.359,32.227,19.043,27.344,-50.293,20.020
1533058132.363,39.551,20.996,33.691,-43.457,-19.531
1533058132.366,23.438,17.090,43.457,-33.691,26.855
1533058132.370,16.602,18.066,41.016,-34.668,10.254
1533058132.374,20.508,19.531,46.387,-40.039,-0.488
1533058132.378,31.738,10.742,41.504,-42.480,33.691
1533058132.382,43.457,10.742,43.945,-42.480,25.879
1533058132.386,32.715,10.254,55.176,-42.480,67.383
