timestamps,TP9,AF7,AF8,TP10,Right AUX
1533044142.350,30.762,9.766,14.160,12.207,-26.855
1533044142.354,27.344,9.277,10.742,13.184,4.395
1533044142.358,10.742,10.254,8.789,10.254,0.488
1533044142.362,7.812,11.719,8.789,4.883,-18.555
1533044142.366,7.812,12.207,11.719,-9.277,31.250
1533044142.370,29.297,13.184,14.160,2.930,42.969
1533044142.374,28.320,13.184,12.207,15.137,1.465
1533044142.378,8.789,11.230,9.766,8.301,15.625
1533044142.382,-7.324,10.254,14.648,2.441,21.484
1533044142.385,-5.859,14.648,14.648,-2.930,-36.133
1533044142.389,22.461,18.555,13.672,-5.371,-29.297
1533044142.393,30.273,15.625,14.160,10.254,26.367
1533044142.397,6.836,10.254,9.766,16.602,-26.855
1533044142.401,-7.812,8.301,6.836,5.371,3.418
1533044142.405,-2.441,13.184,7.324,1.953,103.516
1533044142.409,24.414,15.137,7.812,20.508,76.660
1533044142.413,37.109,11.719,4.395,27.832,11.230
1533044142.417,20.020,14.160,7.324,17.578,-6.836
1533044142.421,11.230,18.066,9.766,16.113,-21.484
1533044142.425,5.859,19.043,11.230,15.625,0.000
1533044142.428,17.578,21.973,14.648,14.648,-11.230
1533044142.432,33.691,23.438,17.578,19.531,20.996
1533044142.436,22.949,24.902,20.020,17.578,41.504
1533044142.440,9.277,27.344,21.973,18.555,27.832
1533044142.444,-8.301,24.902,15.625,13.184,47.852
1533044142.448,0.488,22.949,11.719,5.371,-0.488
1533044142.452,28.809,20.020,12.695,12.695,12.207
1533044142.456,20.508,13.672,11.230,14.648,9.277
1533044142.460,-0.488,14.648,14.160,9.277,-10.254
1533044142.464,-16.113,17.578,15.137,2.441,40.527
1533044142.467,-5.859,18.066,13.672,-4.883,63.965
1533044142.471,25.879,19.043,14.160,13.184,-22.461
1533044142.475,22.949,19.043,18.555,20.996,-2.441
1533044142.479,6.348,17.578,26.367,13.672,81.543
1533044142.483,0.000,12.695,26.367,10.254,26.367
1533044142.487,2.930,12.207,29.785,1.465,38.574
1533044142.491,25.391,12.207,29.297,18.066,58.105
1533044142.495,22.461,9.766,25.391,29.297,-50.781
1533044142.499,11.719,15.137,27.344,14.160,-42.969
1533044142.503,-8.789,20.020,26.367,2.441,12.207
1533044142.507,-11.230,17.090,21.973,3.418,10.742
1533044142.510,26.855,16.602,20.508,15.137,62.988
1533044142.514,31.250,19.043,16.113,20.996,38.574
1533044142.518,16.602,20.508,14.160,20.996,1.465
1533044142.522,6.836,20.508,15.137,14.648,13.184
1533044142.526,3.906,20.508,18.555,7.324,28.320
1533044142.530,32.227,21.973,16.602,13.184,41.016
1533044142.534,38.086,20.996,13.184,22.949,83.984
1533044142.538,25.391,20.020,20.020,23.438,83.008
1533044142.542,14.160,20.020,17.578,15.137,42.480
1533044142.546,13.184,18.555,15.137,18.066,32.227
1533044142.550,29.785,14.648,26.367,20.508,-2.441
1533044142.553,26.367,10.254,30.273,13.184,27.344
1533044142.557,13.184,7.324,31.250,17.090,46.875
1533044142.561,1.465,9.766,31.738,10.742,42.969
1533044142.565,-3.906,12.207,25.391,-4.395,82.031
1533044142.569,14.648,9.277,20.020,0.977,61.523
1533044142.573,25.391,7.812,13.184,12.207,-3.906
1533044142.577,13.184,8.789,13.672,9.766,-12.695
1533044142.581,-6.348,10.254,8.789,-5.371,37.109
1533044142.585,-15.625,11.230,1.465,-9.766,61.035
1533044142.589,20.020,8.789,-0.488,2.441,43.457
1533044142.592,44.922,8.789,0.488,16.602,9.277
1533044142.596,29.785,13.184,6.348,22.461,-23.438
1533044142.600,16.602,16.113,4.883,17.578,-40.039
1533044142.604,5.371,15.625,5.371,11.230,-5.371
1533044142.608,21.484,11.719,14.648,15.625,-4.395
1533044142.612,54.688,7.812,10.742,27.344,-41.504
1533044142.616,46.387,10.254,12.695,25.391,24.902
1533044142.620,19.043,10.742,16.113,17.578,22.949
1533044142.624,-2.441,5.371,8.301,10.254,27.344
1533044142.628,9.766,1.953,12.207,12.695,44.922
1533044142.632,36.133,4.883,21.484,29.297,39.062
1533044142.635,32.227,11.719,26.855,35.156,21.484
1533044142.639,20.996,12.695,33.691,23.438,29.297
1533044142.643,0.488,7.812,28.320,10.254,6.348
1533044142.647,4.395,8.301,26.855,10.254,30.273
1533044142.651,34.180,10.742,26.367,24.414,121.094
1533044142.655,26.855,11.230,14.160,27.344,90.332
1533044142.659,10.742,11.230,6.348,19.531,8.301
1533044142.663,-0.488,13.184,6.348,15.137,-10.254
1533044142.667,-2.930,15.625,12.207,7.324,30.762
1533044142.671,22.461,17.090,11.719,10.742,-11.230
1533044142.675,31.250,14.648,7.812,21.973,-47.363
1533044142.678,15.137,15.137,13.184,18.555,-20.996
1533044142.682,-0.488,19.043,12.695,6.836,-9.277
1533044142.686,3.906,18.066,18.555,10.254,25.391
1533044142.690,37.598,19.531,26.855,18.555,58.105
1533044142.694,54.199,23.438,22.461,30.273,5.371
1533044142.698,39.551,22.461,22.461,32.715,-24.902
1533044142.702,19.531,23.926,22.461,22.949,15.137
1533044142.706,14.648,23.926,17.578,25.879,47.852
1533044142.710,35.156,20.996,21.484,32.227,55.664
1533044142.714,41.504,20.020,24.414,31.738,75.195
1533044142.717,31.738,18.555,23.926,29.785,64.941
1533044142.721,16.113,19.531,26.367,21.484,17.090
1533044142.725,7.324,19.531,27.344,13.672,-23.438
1533044142.729,30.762,18.555,29.297,12.695,-18.066
1533044142.733,44.434,19.531,25.391,23.438,17.578
1533044142.737,20.020,13.672,26.855,21.973,82.520
1533044142.741,0.977,10.742,22.949,10.254,68.848
1533044142.745,-7.324,14.648,20.020,-2.441,18.066
1533044142.749,9.277,15.137,26.367,3.906,41.992
1533044142.753,26.855,14.160,20.508,20.020,-17.090
1533044142.757,15.137,15.137,16.113,15.625,-3.418
1533044142.760,6.348,18.555,19.531,9.766,14.160
1533044142.764,-10.254,15.625,18.066,-0.977,-28.809
1533044142.768,1.953,12.207,18.066,2.441,-20.020
1533044142.772,32.227,11.230,14.648,17.578,6.836
1533044142.776,16.602,10.254,9.277,22.461,30.762
1533044142.780,2.441,8.789,8.789,14.648,3.418
1533044142.784,0.488,8.301,6.836,7.324,12.207
1533044142.788,13.184,11.719,7.324,12.207,8.301
1533044142.792,35.645,10.254,10.742,17.090,2.441
1533044142.796,28.320,4.883,13.184,24.414,-9.277
1533044142.799,7.812,3.906,16.113,20.508,1.953
1533044142.803,-6.836,4.883,9.277,6.836,50.293
1533044142.807,-4.395,4.395,6.836,10.742,-5.371
1533044142.811,25.391,5.371,10.254,20.020,1.953
1533044142.815,32.227,9.766,7.324,14.160,26.367
1533044142.819,15.137,11.230,12.695,14.648,-9.277
1533044142.823,-7.812,8.301,15.137,9.766,-20.020
1533044142.827,-2.930,10.254,13.672,1.953,11.719
1533044142.831,24.414,7.324,15.137,18.555,30.762
1533044142.835,20.508,0.977,11.230,21.484,-10.254
1533044142.839,4.395,1.465,15.625,11.719,-5.859
1533044142.842,-8.301,5.371,13.672,9.277,4.883
1533044142.846,-6.836,6.836,8.301,5.859,34.180
1533044142.850,24.902,7.324,18.066,9.277,62.012
1533044142.854,37.598,8.789,18.066,18.066,65.430
1533044142.858,25.879,13.672,20.508,17.578,18.555
1533044142.862,4.395,19.531,24.414,9.277,5.859
1533044142.866,0.977,20.508,20.508,3.906,31.250
1533044142.870,36.621,21.973,20.996,8.789,28.809
1533044142.874,42.480,25.391,20.508,23.926,22.461
1533044142.878,23.926,25.879,20.508,32.715,11.719
1533044142.882,16.113,24.902,13.672,24.414,-25.879
1533044142.885,3.418,21.484,13.184,9.277,9.277
1533044142.889,18.555,20.020,20.020,11.719,58.105
1533044142.893,34.180,19.531,22.949,22.461,52.734
1533044142.897,20.508,17.578,30.762,29.297,11.230
1533044142.901,8.789,20.996,29.297,30.762,2.930
1533044142.905,0.977,20.508,24.414,9.766,-3.906
1533044142.909,17.090,16.602,28.809,3.906,-9.277
1533044142.913,27.832,15.137,26.855,16.113,-13.184
1533044142.917,11.719,14.160,29.297,11.230,-13.672
1533044142.921,-1.465,15.137,36.621,14.648,6.836
1533044142.924,-16.602,13.672,32.227,12.207,37.598
1533044142.928,5.859,11.719,35.156,11.719,31.738
1533044142.932,35.645,10.742,44.922,24.902,35.156
1533044142.936,32.715,7.324,44.922,33.691,11.230
1533044142.940,20.020,11.230,32.227,20.020,-9.277
1533044142.944,-1.465,18.555,19.531,-2.441,16.113
1533044142.948,11.230,15.137,21.484,-1.953,-20.020
1533044142.952,34.180,15.137,23.438,4.883,-32.227
1533044142.956,29.785,18.066,20.020,15.137,-20.996
1533044142.960,27.832,21.484,25.391,13.184,-2.441
1533044142.964,7.812,18.555,26.855,-0.488,34.180
1533044142.967,11.230,14.648,27.344,9.277,23.926
1533044142.971,40.527,17.578,30.273,28.320,48.828
1533044142.975,30.762,19.043,26.367,22.949,54.199
1533044142.979,19.043,20.996,28.320,11.230,28.809
1533044142.983,8.789,19.043,26.367,-1.465,12.695
1533044142.987,-0.488,19.043,22.461,-8.789,41.016
1533044142.991,25.879,19.043,21.973,11.719,22.461
1533044142.995,35.645,19.531,21.973,21.973,4.883
1533044142.999,20.508,20.508,23.926,14.160,6.348
1533044143.003,4.395,22.461,22.461,7.324,37.598
1533044143.007,9.277,24.902,23.926,9.277,67.871
1533044143.010,39.551,24.414,26.855,14.160,11.719
1533044143.014,41.016,21.484,26.367,16.113,-24.414
1533044143.018,23.926,20.508,22.949,9.766,14.648
1533044143.022,7.324,20.020,17.578,4.883,45.898
1533044143.026,1.953,17.578,11.230,0.000,-11.230
1533044143.030,22.949,20.020,10.254,2.441,-15.137
1533044143.034,33.203,19.043,15.625,11.230,30.273
1533044143.038,25.879,17.578,19.531,11.719,47.363
1533044143.042,8.789,16.113,18.066,16.113,32.227
1533044143.046,-8.789,15.137,19.043,16.113,21.484
1533044143.049,14.160,16.602,25.879,8.301,28.320
1533044143.053,30.273,15.137,28.809,18.066,48.340
1533044143.057,11.719,12.207,31.738,20.020,26.367
1533044143.061,-0.488,7.324,31.738,6.836,10.742
1533044143.065,-11.719,5.859,30.273,1.953,-2.930
1533044143.069,-0.488,11.719,35.156,4.395,-29.785
1533044143.073,27.344,15.137,37.109,18.066,-9.766
1533044143.077,20.020,15.137,34.668,11.719,31.250
1533044143.081,6.348,17.090,34.180,7.324,33.691
1533044143.085,4.883,17.578,27.344,4.395,41.992
1533044143.089,15.137,16.602,27.832,-2.441,62.500
1533044143.092,35.645,14.160,27.344,7.812,55.664
1533044143.096,30.273,10.254,19.531,12.207,25.391
1533044143.100,12.207,9.277,22.949,3.906,-6.836
1533044143.104,-7.812,9.766,21.484,-12.207,10.742
1533044143.108,-4.395,8.789,19.043,-7.812,14.648
1533044143.112,17.090,7.324,15.625,9.766,13.672
1533044143.116,11.230,5.859,14.160,10.254,3.418
1533044143.120,0.000,7.324,17.090,5.859,-10.742
1533044143.124,-13.672,9.766,18.555,3.418,25.879
1533044143.128,-5.859,11.230,23.438,5.859,41.992
1533044143.131,28.320,17.090,23.438,12.695,77.148
1533044143.135,37.598,14.160,23.438,23.438,99.121
1533044143.139,23.926,16.113,26.855,31.738,69.824
1533044143.143,8.789,30.273,19.043,18.066,27.832
1533044143.147,6.836,34.180,12.207,1.465,15.625
1533044143.151,32.227,30.273,18.555,11.230,20.020
1533044143.155,41.992,28.809,23.926,19.531,-16.602
1533044143.159,22.461,29.297,25.879,17.090,-74.219
1533044143.163,-5.859,25.879,26.367,10.254,-70.312
1533044143.167,-0.977,23.926,33.691,1.953,-12.207
1533044143.171,33.203,23.438,32.715,8.789,40.527
1533044143.174,34.668,21.484,22.949,22.461,31.250
1533044143.178,18.066,20.996,23.438,27.344,42.969
1533044143.182,0.488,21.484,20.508,15.625,72.266
1533044143.186,-5.859,23.438,14.160,-3.906,39.062
1533044143.190,19.043,24.414,17.578,0.488,-32.227
1533044143.194,30.273,22.461,19.043,13.672,-47.363
1533044143.198,19.531,22.949,22.461,12.695,-35.645
1533044143.202,5.859,21.484,24.902,6.836,23.438
1533044143.206,-9.766,17.090,20.020,4.395,35.156
1533044143.210,10.742,16.113,19.043,10.742,-16.602
1533044143.214,31.738,17.090,23.926,20.020,-14.648
1533044143.217,20.020,20.020,28.320,19.043,71.289
1533044143.221,5.859,20.508,23.926,7.812,57.617
1533044143.225,-3.418,18.066,24.902,5.859,23.438
1533044143.229,10.254,19.043,28.320,11.719,32.227
1533044143.233,29.297,21.484,26.855,10.742,42.969
1533044143.237,23.438,22.461,30.762,11.719,26.367
1533044143.241,6.348,20.996,29.297,13.184,-8.789
1533044143.245,-5.371,16.602,18.066,8.301,-10.742
1533044143.249,5.371,8.301,16.602,-0.488,-11.719
1533044143.253,21.484,5.371,18.555,3.906,-3.418
1533044143.256,13.672,10.254,20.508,8.789,12.207
1533044143.260,1.465,10.254,22.949,4.395,-1.465
1533044143.264,-17.090,6.836,14.648,-5.859,32.715
1533044143.268,-7.324,3.418,8.301,-0.488,90.820
1533044143.272,29.297,1.953,5.371,13.184,64.941
1533044143.276,19.531,0.977,-0.488,13.672,38.574
1533044143.280,-5.371,3.418,7.324,7.324,23.438
1533044143.284,-9.766,4.395,8.301,1.953,-10.254
1533044143.288,0.000,1.465,-0.488,5.859,36.133
1533044143.292,33.691,2.930,-3.418,12.207,80.078
1533044143.296,32.227,3.418,-4.395,15.137,-3.906
1533044143.299,12.695,2.930,-2.441,13.672,-1.953
1533044143.303,4.883,0.977,-8.789,6.348,23.438
1533044143.307,5.371,1.465,-9.277,2.441,-13.672
1533044143.311,28.320,2.930,-2.930,12.207,4.883
1533044143.315,32.715,-0.488,-2.441,18.555,31.250
1533044143.319,13.672,-1.465,-1.465,11.230,20.996
1533044143.323,-0.488,0.977,2.441,2.930,32.227
1533044143.327,-3.418,-0.488,2.930,0.000,8.789
1533044143.331,13.672,-3.418,6.348,8.301,-33.203
1533044143.335,20.020,0.000,5.859,14.648,12.695
1533044143.339,8.789,4.883,9.766,1.953,28.320
1533044143.342,-5.859,9.277,12.207,4.883,-9.766
1533044143.346,-16.113,9.277,8.301,2.441,30.762
1533044143.350,9.766,3.906,10.742,-9.766,52.246
1533044143.354,24.414,5.859,8.301,4.883,41.992
1533044143.358,5.371,8.789,12.207,12.207,33.691
1533044143.362,-11.230,9.766,15.137,4.883,63.965
1533044143.366,-20.508,11.719,15.137,0.977,69.336
1533044143.370,3.418,11.230,25.391,15.137,74.707
1533044143.374,27.344,9.766,26.855,36.133,75.195
1533044143.378,29.785,8.301,25.391,34.668,42.480
1533044143.381,12.207,10.742,23.438,24.902,-23.926
1533044143.385,-12.207,12.207,21.973,11.719,-28.809
1533044143.389,12.695,13.672,28.809,10.742,41.992
1533044143.393,40.527,14.160,22.949,26.367,28.320
1533044143.397,31.738,11.230,16.113,28.320,-21.484
1533044143.401,18.066,12.695,15.137,19.531,22.461
1533044143.405,-0.488,11.719,7.812,14.648,13.184
1533044143.409,12.207,12.695,8.301,17.090,-21.484
1533044143.413,43.945,12.207,10.254,22.461,55.176
1533044143.417,34.180,9.277,9.766,20.020,36.621
1533044143.421,10.254,14.160,14.160,12.207,-40.039
1533044143.424,2.930,16.113,15.625,6.348,-34.668
1533044143.428,13.184,20.020,19.043,8.301,10.742
1533044143.432,37.109,18.555,18.066,17.578,12.207
1533044143.436,28.320,13.672,19.531,24.414,41.992
1533044143.440,11.230,15.625,15.137,21.484,53.223
1533044143.444,0.977,12.695,9.766,7.324,-23.438
1533044143.448,1.465,10.254,16.113,0.977,-18.555
1533044143.452,34.668,11.230,18.555,10.742,18.555
1533044143.456,34.180,13.672,17.090,17.578,-8.301
1533044143.460,12.695,10.742,15.137,21.484,-14.648
1533044143.463,-2.930,4.883,15.625,12.695,11.230
1533044143.467,-2.441,5.371,19.531,2.930,-21.484
1533044143.471,30.762,5.371,22.461,13.672,-60.059
1533044143.475,36.621,3.418,21.973,23.438,-75.684
1533044143.479,26.367,0.977,28.320,26.855,-20.508
1533044143.483,10.742,0.977,27.344,14.160,8.789
1533044143.487,4.395,3.418,23.438,7.812,-7.812
1533044143.491,29.297,5.371,21.973,15.625,17.090
1533044143.495,29.785,4.395,20.996,21.973,20.508
1533044143.499,11.719,4.395,23.926,19.043,11.230
1533044143.503,-3.906,3.906,14.160,3.906,1.465
1533044143.506,-8.301,5.859,7.812,-0.488,42.969
1533044143.510,17.578,10.254,9.277,6.348,86.914
1533044143.514,35.645,4.395,-0.977,11.230,54.199
1533044143.518,19.531,4.395,1.953,7.812,27.344
1533044143.522,0.000,9.277,10.254,1.465,16.602
1533044143.526,-6.348,11.230,9.277,-1.953,39.551
1533044143.530,17.578,15.625,13.184,-0.488,-0.488
1533044143.534,32.715,18.555,22.461,15.625,-23.926
1533044143.538,20.508,18.555,29.297,26.855,38.574
1533044143.542,8.301,17.090,26.367,23.438,72.266
1533044143.546,4.395,14.648,22.949,10.742,40.527
1533044143.549,26.855,11.719,22.949,7.324,44.434
1533044143.553,39.551,6.348,15.137,18.555,7.324
1533044143.557,22.949,5.859,14.648,24.902,-0.977
1533044143.561,13.184,8.789,17.578,14.648,20.020
1533044143.565,6.348,8.789,11.719,-0.977,1.953
1533044143.569,9.277,9.766,13.184,3.418,48.828
1533044143.573,33.203,6.836,19.043,23.438,66.895
1533044143.577,30.762,5.859,23.926,29.785,8.301
1533044143.581,14.648,4.883,22.949,21.973,-13.672
1533044143.585,6.348,8.789,18.555,12.207,20.508
1533044143.588,19.531,13.672,20.508,7.324,32.715
1533044143.592,37.598,13.672,20.996,13.672,52.734
1533044143.596,25.879,14.648,13.184,17.578,70.312
1533044143.600,15.625,16.113,12.207,16.113,43.457
1533044143.604,5.859,12.207,12.207,13.184,19.531
1533044143.608,9.277,10.254,9.766,23.438,-4.395
1533044143.612,33.691,11.230,7.324,26.367,-39.062
1533044143.616,33.203,13.184,8.301,15.137,16.113
1533044143.620,10.254,14.160,12.207,18.555,27.832
1533044143.624,-6.836,10.254,7.324,9.277,-27.832
1533044143.628,-7.324,6.836,7.324,-5.371,-20.508
1533044143.631,20.020,5.371,11.230,4.883,-19.043
1533044143.635,31.250,3.906,8.789,16.602,-9.277
1533044143.639,17.578,2.930,11.719,13.184,19.043
1533044143.643,2.441,0.000,12.695,9.277,32.227
1533044143.647,0.000,-4.883,10.254,5.371,-32.715
1533044143.651,31.250,-4.395,19.531,15.137,-20.508
1533044143.655,38.574,-3.906,23.438,26.855,23.438
1533044143.659,16.113,-3.418,20.020,23.438,49.316
1533044143.663,0.488,-3.906,19.043,17.578,45.898
1533044143.667,-4.883,0.977,16.602,15.137,16.602
1533044143.671,22.949,4.395,19.531,18.555,-0.488
1533044143.674,39.551,8.301,20.020,21.973,-1.465
1533044143.678,30.762,19.531,14.160,20.996,35.156
1533044143.682,35.156,20.996,21.484,28.809,27.344
1533044143.686,15.137,10.254,42.480,22.949,35.645
1533044143.690,15.137,9.766,48.828,18.555,43.945
1533044143.694,32.715,15.625,43.945,30.273,-8.789
1533044143.698,21.484,17.578,44.434,21.973,5.371
1533044143.702,10.742,21.484,45.898,11.719,51.758
1533044143.706,-1.953,23.926,44.434,5.371,33.203
1533044143.710,14.160,25.391,42.969,3.906,57.617
1533044143.713,38.574,23.926,36.133,11.230,46.387
1533044143.717,36.133,23.926,23.926,11.230,74.707
1533044143.721,24.414,25.391,18.066,15.137,25.391
1533044143.725,2.441,22.461,21.484,11.719,-53.711
1533044143.729,13.672,22.461,31.738,13.672,35.645
1533044143.733,40.039,18.066,34.668,27.832,83.008
1533044143.737,33.691,16.113,32.715,31.738,39.062
1533044143.741,22.949,19.043,34.180,28.320,25.879
1533044143.745,9.766,16.602,33.691,20.508,39.551
1533044143.749,30.762,15.625,30.762,22.949,-3.418
1533044143.753,61.035,17.090,29.785,28.809,37.109
1533044143.756,39.062,13.672,29.297,29.297,49.805
1533044143.760,20.020,15.137,29.785,28.809,15.625
1533044143.764,3.906,18.066,30.273,14.648,36.621
1533044143.768,12.207,19.043,36.621,14.648,56.152
1533044143.772,46.387,18.066,36.621,29.785,36.133
1533044143.776,41.504,19.043,38.086,34.180,-37.109
1533044143.780,23.438,19.531,43.945,28.809,-9.277
1533044143.784,3.906,15.625,39.551,12.695,-60.547
1533044143.788,4.395,16.113,38.574,6.836,-70.312
1533044143.792,30.273,16.113,41.992,9.277,32.227
1533044143.795,35.645,14.160,42.480,10.254,56.641
1533044143.799,17.090,13.184,48.828,10.254,52.246
1533044143.803,-9.277,13.184,46.387,4.883,28.809
1533044143.807,-11.230,11.719,45.410,6.348,16.113
1533044143.811,21.484,15.625,50.781,12.695,44.434
1533044143.815,29.297,15.625,51.758,20.020,41.504
1533044143.819,10.742,13.672,51.270,20.996,-2.441
1533044143.823,1.465,19.531,48.828,19.531,31.738
1533044143.827,0.977,24.414,44.434,15.137,9.277
1533044143.831,26.367,23.438,34.668,11.719,-25.879
1533044143.835,38.574,23.438,31.738,22.461,-14.160
1533044143.838,25.879,29.297,36.133,21.484,13.184
1533044143.842,21.484,30.273,37.598,16.113,10.254
1533044143.846,15.137,30.273,38.086,14.160,-2.930
1533044143.850,26.855,29.297,45.898,15.625,53.711
1533044143.854,42.969,26.367,44.922,20.020,59.570
1533044143.858,31.738,25.879,44.434,22.461,48.340
1533044143.862,8.789,22.461,45.898,23.926,50.781
1533044143.866,-5.371,20.508,43.945,11.719,41.016
1533044143.870,14.160,20.020,50.781,9.766,24.902
1533044143.874,39.551,20.020,55.176,23.926,-7.812
1533044143.878,32.715,21.973,52.734,32.227,-14.648
1533044143.881,16.113,25.391,50.293,24.414,-2.930
1533044143.885,0.977,27.344,52.734,10.254,30.273
1533044143.889,8.301,26.855,59.082,14.648,27.832
1533044143.893,34.180,24.414,60.547,20.020,-40.039
1533044143.897,30.273,23.438,64.941,18.555,-64.453
1533044143.901,14.160,25.879,69.824,16.602,-31.738
1533044143.905,-0.488,26.367,64.941,8.789,-4.883
1533044143.909,0.000,25.879,68.359,9.277,-15.137
1533044143.913,28.320,25.391,63.477,17.090,-12.207
1533044143.917,32.715,22.949,57.617,21.973,0.977
1533044143.920,17.578,20.996,55.664,23.926,87.402
1533044143.924,8.789,18.066,43.945,17.578,107.422
1533044143.928,14.160,20.996,40.039,16.113,38.574
1533044143.932,41.016,23.926,39.062,20.020,11.230
1533044143.936,35.156,25.879,42.969,20.996,57.617
1533044143.940,18.066,33.203,51.758,19.043,77.148
1533044143.944,8.789,32.227,48.340,7.812,18.066
1533044143.948,10.742,28.320,42.969,5.859,26.855
1533044143.952,40.039,26.855,47.363,19.531,51.758
1533044143.956,46.875,26.855,54.688,26.855,70.312
1533044143.960,31.250,25.391,52.734,18.066,76.172
1533044143.963,23.438,22.949,45.410,7.812,39.551
1533044143.967,22.461,19.531,40.527,6.348,18.555
1533044143.971,41.504,12.695,36.133,18.066,9.277
1533044143.975,42.480,9.277,38.086,27.832,21.973
1533044143.979,14.160,8.789,45.410,28.809,46.875
1533044143.983,-1.953,8.301,44.434,21.484,10.254
1533044143.987,-10.254,8.301,43.457,13.672,-18.555
1533044143.991,2.930,5.859,46.387,20.508,4.883
1533044143.995,20.020,3.906,44.434,19.531,-58.105
1533044143.999,8.789,5.371,38.574,16.602,-68.848
1533044144.003,-9.766,3.418,30.273,8.301,-1.953
1533044144.006,-18.555,0.977,32.227,-4.395,41.016
1533044144.010,4.883,5.859,34.668,1.953,21.484
1533044144.014,23.438,8.789,28.809,15.137,19.043
1533044144.018,14.160,7.324,24.902,14.160,41.016
1533044144.022,4.395,7.324,29.785,6.836,10.742
1533044144.026,-16.113,9.766,32.227,-1.465,25.879
1533044144.030,-0.488,11.719,27.832,7.324,5.371
1533044144.034,27.832,7.812,26.855,22.461,46.387
1533044144.038,21.973,5.371,20.996,20.996,49.805
